 Credit reporting, 1097402, Incorrect information on credit report, 
 Credit reporting, 1093752, Incorrect information on credit report, 
 Debt collection, 1091846, Disclosure verification of debt, 
 Payday loan, 1079824, Charged bank acct wrong day or amt, 
 Credit reporting, 1078639, Credit monitoring or identity protection, 
 Consumer loan, 1077510, Problems when you are unable to pay, 
 Debt collection, 1075290, Taking/threatening an illegal action, 
 Debt collection, 1074337, Cont'd attempts collect debt not owed, 
 Debt collection, 1075288, Cont'd attempts collect debt not owed, 
 Debt collection, 1075289, Improper contact or sharing of info, 
 Debt collection, 1071806, Taking/threatening an illegal action, 
 Consumer loan, 1071808, Managing the loan or lease, 
 Credit card, 1062657, Credit line increase/decrease, 
 Debt collection, 1059803, Cont'd attempts collect debt not owed, 
 Student loan, 1051044, Dealing with my lender or servicer, 
 Debt collection, 1051202, Communication tactics, 
 Debt collection, 1050272, False statements or representation, 
 Credit card, 1048084, Closing/Cancelling account, 
 Debt collection, 1044034, False statements or representation, 
 Debt collection, 1045677, Communication tactics, 
 Payday loan, 1042350, Charged bank acct wrong day or amt, 
 Debt collection, 1039554, Communication tactics, 
 Debt collection, 1039555, Communication tactics, 
 Credit reporting, 1039365, Incorrect information on credit report, 
 Bank account or service, 1033308, Deposits and withdrawals, 
 Consumer loan, 1028966, Managing the loan or lease, 
 Credit card, 1029755, Credit determination, 
 Credit card, 1023987, Advertising and marketing, 
 Credit card, 1021983, Bankruptcy, 
 Credit reporting, 1012175, Incorrect information on credit report, 
 Credit reporting, 1012174, Incorrect information on credit report, 
 Credit reporting, 1012173, Incorrect information on credit report, 
 Credit card, 1012848, Advertising and marketing, 
 Debt collection, 996016, Communication tactics, 
 Student loan, 985823, Dealing with my lender or servicer, 
 Debt collection, 985825, Cont'd attempts collect debt not owed, 
 Debt collection, 987568, Communication tactics, 
 Debt collection, 975329, Taking/threatening an illegal action, 
 Credit card, 976037, Billing disputes, 
 Consumer loan, 966234, Problems when you are unable to pay, 
 Credit reporting, 965156, Incorrect information on credit report, 
 Credit reporting, 965155, Incorrect information on credit report, 
 Credit reporting, 965157, Incorrect information on credit report, 
 Debt collection, 959408, Communication tactics, 
 Debt collection, 958191, Cont'd attempts collect debt not owed, 
 Credit reporting, 952684, Incorrect information on credit report, 
 Mortgage, 950234, Settlement process and costs, 
 Debt collection, 951523, False statements or representation, 
 Mortgage, 950482, Settlement process and costs, 
 Credit reporting, 945084, Incorrect information on credit report, 
 Debt collection, 944028, Disclosure verification of debt, 
 Credit card, 941659, APR or interest rate, 
 Credit reporting, 942140, Incorrect information on credit report, 
 Consumer loan, 943207, Managing the loan or lease, 
 Bank account or service, 940606, Problems caused by my funds being low, 
 Credit card, 938632, Customer service / Customer relations, 
 Debt collection, 935236, Communication tactics, 
 Debt collection, 929228, Cont'd attempts collect debt not owed, 
 Debt collection, 929488, Communication tactics, 
 Credit card, 926951, APR or interest rate, 
 Credit reporting, 925504, Credit monitoring or identity protection, 
 Credit reporting, 924379, Incorrect information on credit report, 
 Credit card, 913546, Closing/Cancelling account, 
 Credit card, 912141, Other, 
 Credit reporting, 904754, Incorrect information on credit report, 
 Debt collection, 900189, Improper contact or sharing of info, 
 Student loan, 897686, Can't repay my loan, 
 Debt collection, 895417, Cont'd attempts collect debt not owed, 
 Debt collection, 895418, Cont'd attempts collect debt not owed, 
 Debt collection, 893885, Cont'd attempts collect debt not owed, 
 Credit card, 893367, Bankruptcy, 
 Credit card, 893366, Bankruptcy, 
 Debt collection, 890367, Communication tactics, 
 Debt collection, 890917, Cont'd attempts collect debt not owed, 
 Credit card, 889381, Delinquent account, 
 Credit card, 878084, Advertising and marketing, 
 Debt collection, 874400, Communication tactics, 
 Debt collection, 867848, Cont'd attempts collect debt not owed, 
 Credit card, 867874, Billing disputes, 
 Money transfers, 866639, Other service issues, 
 Credit reporting, 865991, Unable to get credit report/credit score, 
 Debt collection, 857659, False statements or representation, 
 Consumer loan, 847039, Managing the loan or lease, 
 Credit reporting, 846731, Incorrect information on credit report, 
 Debt collection, 846507, Communication tactics, 
 Debt collection, 843549, Disclosure verification of debt, 
 Credit card, 841371, Delinquent account, 
 Credit reporting, 842406, Incorrect information on credit report, 
 Credit card, 837928, Other fee, 
 Payday loan, 834180, Can't contact lender, 
 Credit reporting, 822011, Incorrect information on credit report, 
 Credit reporting, 812684, Incorrect information on credit report, 
 Credit reporting, 812683, Credit reporting company's investigation, 
 Credit reporting, 812656, Credit reporting company's investigation, 
 Debt collection, 809419, False statements or representation, 
 Debt collection, 800967, Cont'd attempts collect debt not owed, 
 Student loan, 796737, Dealing with my lender or servicer, 
 Student loan, 791802, Can't repay my loan, 
 Debt collection, 792825, Cont'd attempts collect debt not owed, 
 Debt collection, 790166, Disclosure verification of debt, 
 Debt collection, 790165, Disclosure verification of debt, 
 Bank account or service, 788761, Deposits and withdrawals, 
 Credit card, 783157, Late fee, 
 Debt collection, 777125, Cont'd attempts collect debt not owed, 
 Credit reporting, 778181, Incorrect information on credit report, 
 Debt collection, 778182, Cont'd attempts collect debt not owed, 
 Debt collection, 776375, Communication tactics, 
 Credit card, 777611, Other fee, 
 Credit card, 771835, Advertising and marketing, 
 Debt collection, 763345, Cont'd attempts collect debt not owed, 
 Debt collection, 754076, Improper contact or sharing of info, 
 Debt collection, 745964, Disclosure verification of debt, 
 Debt collection, 743611, Disclosure verification of debt, 
 Debt collection, 743589, Disclosure verification of debt, 
 Credit reporting, 742277, Unable to get credit report/credit score, 
 Money transfers, 740091, Fraud or scam, 
 Consumer loan, 741752, Managing the loan or lease, 
 Credit card, 740916, Billing statement, 
 Credit card, 739655, Closing/Cancelling account, 
 Credit reporting, 737347, Incorrect information on credit report, 
 Debt collection, 734982, Cont'd attempts collect debt not owed, 
 Debt collection, 734981, Cont'd attempts collect debt not owed, 
 Credit reporting, 727873, Incorrect information on credit report, 
 Credit reporting, 726868, Incorrect information on credit report, 
 Debt collection, 726260, Improper contact or sharing of info, 
 Student loan, 723362, Can't repay my loan, 
 Debt collection, 708016, Cont'd attempts collect debt not owed, 
 Debt collection, 690413, Disclosure verification of debt, 
 Student loan, 688071, Dealing with my lender or servicer, 
 Debt collection, 685593, Cont'd attempts collect debt not owed, 
 Credit card, 679296, Sale of account, 
 Debt collection, 677247, Disclosure verification of debt, 
 Debt collection, 676593, False statements or representation, 
 Credit card, 674403, Other, 
 Debt collection, 672547, Improper contact or sharing of info, 
 Debt collection, 664819, Improper contact or sharing of info, 
 Credit reporting, 665147, Incorrect information on credit report, 
 Debt collection, 661372, Taking/threatening an illegal action, 
 Credit card, 649217, Credit card protection / Debt protection, 
 Debt collection, 649449, Cont'd attempts collect debt not owed, 
 Student loan, 643800, Dealing with my lender or servicer, 
 Credit card, 642731, Unsolicited issuance of credit card, 
 Student loan, 647002, Repaying your loan, 
 Debt collection, 636927, Communication tactics, 
 Debt collection, 632824, Communication tactics, 
 Debt collection, 629452, Cont'd attempts collect debt not owed, 
 Debt collection, 629453, Cont'd attempts collect debt not owed, 
 Student loan, 624291, Repaying your loan, 
 Credit reporting, 617237, Unable to get credit report/credit score, 
 Debt collection, 618730, Taking/threatening an illegal action, 
 Credit card, 616981, Closing/Cancelling account, 
 Debt collection, 614664, Taking/threatening an illegal action, 
 Debt collection, 614663, Taking/threatening an illegal action, 
 Credit card, 610234, APR or interest rate, 
 Credit card, 610233, APR or interest rate, 
 Credit reporting, 605469, Incorrect information on credit report, 
 Credit card, 603260, Payoff process, 
 Credit card, 603251, Billing statement, 
 Credit card, 592575, Billing disputes, 
 Debt collection, 587789, Communication tactics, 
 Debt collection, 581757, Cont'd attempts collect debt not owed, 
 Debt collection, 563647, Cont'd attempts collect debt not owed, 
 Credit card, 561816, Identity theft / Fraud / Embezzlement, 
 Credit card, 543733, Closing/Cancelling account, 
 Debt collection, 545195, Cont'd attempts collect debt not owed, 
 Credit reporting, 518673, Incorrect information on credit report, 
 Credit reporting, 504826, Credit monitoring or identity protection, 
 Credit card, 508150, Delinquent account, 
 Bank account or service, 499781, Problems caused by my funds being low, 
 Debt collection, 497548, False statements or representation, 
 Credit reporting, 489983, Incorrect information on credit report, 
 Credit card, 483349, Transaction issue, 
 Credit reporting, 475239, Incorrect information on credit report, 
 Mortgage, 465966, Settlement process and costs, 
 Bank account or service, 459009, Problems caused by my funds being low, 
 Credit reporting, 444750, Incorrect information on credit report, 
 Credit reporting, 441161, Incorrect information on credit report, 
 Credit card, 438186, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 430210, Incorrect information on credit report, 
 Credit card, 419934, Overlimit fee, 
 Consumer loan, 420843, Managing the loan or lease, 
 Bank account or service, 419024, Deposits and withdrawals, 
 Bank account or service, 419040, Problems caused by my funds being low, 
 Student loan, 414695, Getting a loan, 
 Mortgage, 414455, Other, 
 Credit card, 411503, Billing disputes, 
 Credit reporting, 404237, Incorrect information on credit report, 
