 Credit reporting, 1107316, Credit reporting company's investigation, 
 Credit reporting, 1105351, Incorrect information on credit report, 
 Debt collection, 1098319, Cont'd attempts collect debt not owed, 
 Credit card, 1097550, Billing disputes, 
 Credit reporting, 1097585, Unable to get credit report/credit score, 
 Payday loan, 1091822, Received a loan I didn't apply for, 
 Debt collection, 1091821, Taking/threatening an illegal action, 
 Bank account or service, 1090666, Deposits and withdrawals, 
 Debt collection, 1089322, Cont'd attempts collect debt not owed, 
 Credit reporting, 1090379, Incorrect information on credit report, 
 Debt collection, 1090775, Disclosure verification of debt, 
 Bank account or service, 1087072, Deposits and withdrawals, 
 Bank account or service, 1086520, Problems caused by my funds being low, 
 Bank account or service, 1083529, Deposits and withdrawals, 
 Debt collection, 1081516, Disclosure verification of debt, 
 Credit card, 1075320, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1075134, Cont'd attempts collect debt not owed, 
 Debt collection, 1072603, Improper contact or sharing of info, 
 Credit reporting, 1067050, Incorrect information on credit report, 
 Consumer loan, 1063216, Problems when you are unable to pay, 
 Student loan, 1063163, Dealing with my lender or servicer, 
 Mortgage, 1061696, Settlement process and costs, 
 Credit card, 1061882, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1061826, Cont'd attempts collect debt not owed, 
 Debt collection, 1056041, Communication tactics, 
 Debt collection, 1053352, Taking/threatening an illegal action, 
 Debt collection, 1053351, Taking/threatening an illegal action, 
 Bank account or service, 1052560, Using a debit or ATM card, 
 Mortgage, 1050649, Other, 
 Mortgage, 1050643, Other, 
 Credit card, 1049018, Delinquent account, 
 Credit card, 1049939, Credit line increase/decrease, 
 Consumer loan, 1044853, Managing the loan or lease, 
 Credit reporting, 1045344, Improper use of my credit report, 
 Credit reporting, 1045646, Incorrect information on credit report, 
 Credit reporting, 1046154, Unable to get credit report/credit score, 
 Consumer loan, 1044093, Managing the loan or lease, 
 Debt collection, 1043168, Cont'd attempts collect debt not owed, 
 Debt collection, 1041676, False statements or representation, 
 Credit reporting, 1043648, Incorrect information on credit report, 
 Credit reporting, 1041157, Unable to get credit report/credit score, 
 Debt collection, 1038490, False statements or representation, 
 Consumer loan, 1037911, Taking out the loan or lease, 
 Credit card, 1038012, Late fee, 
 Debt collection, 1036316, Communication tactics, 
 Credit reporting, 1034103, Improper use of my credit report, 
 Money transfers, 1032165, Fraud or scam, 
 Debt collection, 1032103, Cont'd attempts collect debt not owed, 
 Debt collection, 1028613, False statements or representation, 
 Debt collection, 1028614, False statements or representation, 
 Payday loan, 1029116, Can't stop charges to bank account, 
 Debt collection, 1028176, Taking/threatening an illegal action, 
 Debt collection, 1022432, Communication tactics, 
 Debt collection, 1022431, Cont'd attempts collect debt not owed, 
 Credit card, 1020147, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1018532, Communication tactics, 
 Debt collection, 1018533, Communication tactics, 
 Credit reporting, 1016070, Incorrect information on credit report, 
 Student loan, 1014078, Can't repay my loan, 
 Debt collection, 1014215, Cont'd attempts collect debt not owed, 
 Debt collection, 1013596, Improper contact or sharing of info, 
 Credit reporting, 1005040, Incorrect information on credit report, 
 Credit reporting, 1005039, Incorrect information on credit report, 
 Mortgage, 1005664, Settlement process and costs, 
 Debt collection, 1004098, Taking/threatening an illegal action, 
 Bank account or service, 1003065, Deposits and withdrawals, 
 Credit card, 1004816, Transaction issue, 
 Debt collection, 1001898, Disclosure verification of debt, 
 Debt collection, 1001899, Disclosure verification of debt, 
 Student loan, 996625, Can't repay my loan, 
 Credit reporting, 992622, Unable to get credit report/credit score, 
 Credit reporting, 994588, Incorrect information on credit report, 
 Debt collection, 994600, Cont'd attempts collect debt not owed, 
 Consumer loan, 994651, Shopping for a loan or lease, 
 Payday loan, 991075, Can't stop charges to bank account, 
 Student loan, 989933, Dealing with my lender or servicer, 
 Credit reporting, 990048, Incorrect information on credit report, 
 Credit reporting, 990047, Incorrect information on credit report, 
 Credit reporting, 990046, Incorrect information on credit report, 
 Credit card, 989247, Rewards, 
 Credit reporting, 987617, Incorrect information on credit report, 
 Credit reporting, 987747, Incorrect information on credit report, 
 Payday loan, 985067, Can't contact lender, 
 Debt collection, 985243, Communication tactics, 
 Credit card, 986035, Delinquent account, 
 Debt collection, 982371, Cont'd attempts collect debt not owed, 
 Bank account or service, 980715, Deposits and withdrawals, 
