 Debt collection, 1102990, Disclosure verification of debt, 
 Student loan, 1103991, Can't repay my loan, 
 Credit reporting, 1099158, Incorrect information on credit report, 
 Debt collection, 1093312, Improper contact or sharing of info, 
 Debt collection, 1096672, False statements or representation, 
 Debt collection, 1088663, Disclosure verification of debt, 
 Credit card, 1087088, Other, 
 Debt collection, 1083618, Cont'd attempts collect debt not owed, 
 Debt collection, 1083612, Cont'd attempts collect debt not owed, 
 Credit reporting, 1084930, Improper use of my credit report, 
 Student loan, 1084586, Dealing with my lender or servicer, 
 Debt collection, 1081623, Communication tactics, 
 Debt collection, 1078495, Taking/threatening an illegal action, 
 Debt collection, 1078258, Disclosure verification of debt, 
 Debt collection, 1075941, False statements or representation, 
 Debt collection, 1075723, Taking/threatening an illegal action, 
 Credit reporting, 1071905, Incorrect information on credit report, 
 Credit reporting, 1071904, Incorrect information on credit report, 
 Credit card, 1070699, Identity theft / Fraud / Embezzlement, 
 Bank account or service, 1068402, Using a debit or ATM card, 
 Debt collection, 1067252, False statements or representation, 
 Credit reporting, 1068121, Unable to get credit report/credit score, 
 Debt collection, 1066279, Cont'd attempts collect debt not owed, 
 Debt collection, 1060166, Communication tactics, 
 Debt collection, 1055879, False statements or representation, 
 Payday loan, 1048499, Charged fees or interest I didn't expect, 
 Payday loan, 1048666, Charged fees or interest I didn't expect, 
 Credit reporting, 1047981, Credit monitoring or identity protection, 
 Credit card, 1042846, Late fee, 
 Debt collection, 1043122, Cont'd attempts collect debt not owed, 
 Consumer loan, 1039007, Taking out the loan or lease, 
 Credit card, 1040463, Billing disputes, 
 Debt collection, 1034776, Improper contact or sharing of info, 
 Student loan, 1033335, Can't repay my loan, 
 Mortgage, 1028585, Credit decision / Underwriting, 
 Debt collection, 1027803, Taking/threatening an illegal action, 
 Credit card, 1026495, Rewards, 
 Student loan, 1024549, Can't repay my loan, 
 Credit card, 1025175, Billing statement, 
 Credit reporting, 1023882, Credit reporting company's investigation, 
 Debt collection, 1023332, Cont'd attempts collect debt not owed, 
 Debt collection, 1023335, Cont'd attempts collect debt not owed, 
 Credit card, 1021244, Billing statement, 
 Student loan, 1020066, Can't repay my loan, 
 Payday loan, 1019903, Charged fees or interest I didn't expect, 
 Mortgage, 1016450, Other, 
 Credit reporting, 1016748, Unable to get credit report/credit score, 
 Money transfers, 1013778, Fraud or scam, 
 Consumer loan, 1013979, Managing the loan or lease, 
 Credit card, 1014372, Identity theft / Fraud / Embezzlement, 
 Credit card, 1008834, Identity theft / Fraud / Embezzlement, 
 Credit card, 999084, Late fee, 
 Mortgage, 998330, Settlement process and costs, 
 Bank account or service, 998316, Problems caused by my funds being low, 
 Debt collection, 985012, False statements or representation, 
 Credit card, 982405, Other, 
 Credit card, 982300, Transaction issue, 
 Credit reporting, 983037, Incorrect information on credit report, 
 Credit reporting, 983036, Incorrect information on credit report, 
 Credit reporting, 983038, Incorrect information on credit report, 
 Credit card, 980635, Billing disputes, 
 Debt collection, 980970, Disclosure verification of debt, 
 Credit reporting, 978644, Unable to get credit report/credit score, 
 Debt collection, 977992, False statements or representation, 
 Credit reporting, 978959, Unable to get credit report/credit score, 
 Debt collection, 975824, Cont'd attempts collect debt not owed, 
 Payday loan, 974423, Can't stop charges to bank account, 
 Credit reporting, 971854, Incorrect information on credit report, 
 Credit reporting, 971853, Incorrect information on credit report, 
 Student loan, 971911, Dealing with my lender or servicer, 
 Credit card, 969778, Unsolicited issuance of credit card, 
 Debt collection, 970249, Cont'd attempts collect debt not owed, 
 Credit reporting, 967858, Incorrect information on credit report, 
 Credit reporting, 967857, Incorrect information on credit report, 
 Money transfers, 964733, Money was not available when promised, 
 Debt collection, 961955, Disclosure verification of debt, 
 Credit reporting, 961954, Credit reporting company's investigation, 
 Bank account or service, 960402, Using a debit or ATM card, 
 Bank account or service, 959387, Deposits and withdrawals, 
 Student loan, 956424, Can't repay my loan, 
 Debt collection, 957045, Disclosure verification of debt, 
 Debt collection, 955566, Cont'd attempts collect debt not owed, 
 Consumer loan, 953791, Managing the loan or lease, 
 Credit reporting, 954076, Unable to get credit report/credit score, 
 Credit card, 952632, Credit line increase/decrease, 
 Credit reporting, 947351, Credit reporting company's investigation, 
 Credit reporting, 949350, Credit reporting company's investigation, 
 Bank account or service, 946586, Problems caused by my funds being low, 
 Credit reporting, 945849, Incorrect information on credit report, 
 Credit reporting, 944714, Credit reporting company's investigation, 
 Credit card, 941339, Credit card protection / Debt protection, 
 Debt collection, 939031, Taking/threatening an illegal action, 
 Credit reporting, 934496, Incorrect information on credit report, 
 Credit reporting, 934495, Incorrect information on credit report, 
 Credit reporting, 934494, Incorrect information on credit report, 
 Student loan, 934669, Dealing with my lender or servicer, 
 Credit reporting, 933732, Incorrect information on credit report, 
 Debt collection, 930663, Cont'd attempts collect debt not owed, 
 Debt collection, 923769, Cont'd attempts collect debt not owed, 
 Credit card, 923833, Identity theft / Fraud / Embezzlement, 
 Debt collection, 920842, Communication tactics, 
 Debt collection, 919191, Disclosure verification of debt, 
 Credit card, 915916, Other, 
 Debt collection, 915645, Cont'd attempts collect debt not owed, 
 Consumer loan, 913417, Managing the loan or lease, 
 Credit reporting, 913929, Incorrect information on credit report, 
 Debt collection, 914018, Disclosure verification of debt, 
 Debt collection, 911469, False statements or representation, 
 Debt collection, 910390, Cont'd attempts collect debt not owed, 
 Debt collection, 910389, Cont'd attempts collect debt not owed, 
 Credit reporting, 908264, Unable to get credit report/credit score, 
 Credit reporting, 907337, Incorrect information on credit report, 
 Student loan, 907542, Can't repay my loan, 
 Credit card, 905549, Rewards, 
 Bank account or service, 903306, Using a debit or ATM card, 
 Debt collection, 899771, Taking/threatening an illegal action, 
 Debt collection, 899770, Taking/threatening an illegal action, 
 Money transfers, 896626, Other transaction issues, 
 Debt collection, 893774, Communication tactics, 
 Student loan, 894174, Dealing with my lender or servicer, 
 Debt collection, 892080, Cont'd attempts collect debt not owed, 
 Mortgage, 891644, Settlement process and costs, 
 Credit card, 885528, Billing disputes, 
 Credit card, 885527, Billing disputes, 
 Debt collection, 883207, Improper contact or sharing of info, 
 Credit reporting, 881324, Incorrect information on credit report, 
 Credit card, 881699, Identity theft / Fraud / Embezzlement, 
 Credit card, 879343, APR or interest rate, 
 Credit reporting, 879416, Unable to get credit report/credit score, 
 Debt collection, 874406, Communication tactics, 
 Debt collection, 871131, Communication tactics, 
 Debt collection, 870618, False statements or representation, 
 Debt collection, 869906, Taking/threatening an illegal action, 
 Consumer loan, 868383, Shopping for a line of credit, 
 Debt collection, 868637, Cont'd attempts collect debt not owed, 
 Debt collection, 867611, Communication tactics, 
 Credit card, 867381, Closing/Cancelling account, 
 Debt collection, 864719, Taking/threatening an illegal action, 
 Debt collection, 864794, Cont'd attempts collect debt not owed, 
 Consumer loan, 862281, Taking out the loan or lease, 
 Debt collection, 854509, Cont'd attempts collect debt not owed, 
 Credit card, 848755, APR or interest rate, 
 Credit card, 850811, Other, 
 Debt collection, 847260, Communication tactics, 
 Consumer loan, 848122, Managing the loan or lease, 
 Student loan, 849209, Can't repay my loan, 
 Credit card, 849261, Unsolicited issuance of credit card, 
 Bank account or service, 845670, Deposits and withdrawals, 
 Credit card, 846157, Balance transfer, 
 Credit card, 842882, Identity theft / Fraud / Embezzlement, 
 Credit card, 842881, Other, 
 Bank account or service, 838860, Problems caused by my funds being low, 
 Credit card, 837992, Billing statement, 
