 Credit card, 730308, Unsolicited issuance of credit card, 
 Debt collection, 731015, Communication tactics, 
 Student loan, 732136, Can't repay my loan, 
 Credit reporting, 732223, Incorrect information on credit report, 
 Credit reporting, 732222, Incorrect information on credit report, 
 Credit reporting, 732224, Incorrect information on credit report, 
 Bank account or service, 727762, Problems caused by my funds being low, 
 Credit reporting, 726810, Incorrect information on credit report, 
 Student loan, 726591, Can't repay my loan, 
 Credit reporting, 725493, Incorrect information on credit report, 
 Debt collection, 722878, Communication tactics, 
 Credit reporting, 723026, Incorrect information on credit report, 
 Credit reporting, 723025, Incorrect information on credit report, 
 Credit reporting, 727494, Incorrect information on credit report, 
 Debt collection, 720554, Improper contact or sharing of info, 
 Consumer loan, 721257, Managing the loan or lease, 
 Credit card, 721364, Other, 
 Consumer loan, 722659, Managing the loan or lease, 
 Student loan, 718194, Dealing with my lender or servicer, 
 Debt collection, 713235, Communication tactics, 
 Mortgage, 712236, Credit decision / Underwriting, 
 Credit reporting, 715780, Incorrect information on credit report, 
 Consumer loan, 717407, Managing the loan or lease, 
 Debt collection, 717406, Cont'd attempts collect debt not owed, 
 Credit reporting, 714336, Unable to get credit report/credit score, 
 Debt collection, 708348, Cont'd attempts collect debt not owed, 
 Consumer loan, 709203, Managing the loan or lease, 
 Credit card, 709240, APR or interest rate, 
 Credit card, 707017, Billing disputes, 
 Consumer loan, 710230, Managing the loan or lease, 
 Student loan, 700398, Dealing with my lender or servicer, 
 Credit card, 702825, Identity theft / Fraud / Embezzlement, 
 Debt collection, 705876, Cont'd attempts collect debt not owed, 
 Mortgage, 705065, Settlement process and costs, 
 Payday loan, 697779, Applied for loan/did not receive money, 
 Student loan, 695664, Dealing with my lender or servicer, 
 Consumer loan, 694761, Managing the loan or lease, 
 Credit card, 695163, Other, 
 Debt collection, 695325, Cont'd attempts collect debt not owed, 
 Credit reporting, 692129, Unable to get credit report/credit score, 
 Debt collection, 690895, Cont'd attempts collect debt not owed, 
 Credit reporting, 691883, Incorrect information on credit report, 
 Consumer loan, 683503, Managing the loan or lease, 
 Credit reporting, 683504, Incorrect information on credit report, 
 Credit card, 684362, Other fee, 
 Credit reporting, 683506, Incorrect information on credit report, 
 Credit reporting, 683505, Incorrect information on credit report, 
 Student loan, 682183, Can't repay my loan, 
 Credit reporting, 680368, Improper use of my credit report, 
 Debt collection, 679847, Communication tactics, 
 Credit card, 680393, Closing/Cancelling account, 
 Credit reporting, 680422, Incorrect information on credit report, 
 Debt collection, 681613, Improper contact or sharing of info, 
 Debt collection, 679769, Cont'd attempts collect debt not owed, 
 Credit reporting, 677424, Incorrect information on credit report, 
 Credit reporting, 676463, Incorrect information on credit report, 
 Debt collection, 676019, Disclosure verification of debt, 
 Bank account or service, 675697, Problems caused by my funds being low, 
 Credit card, 671399, Credit determination, 
 Bank account or service, 668372, Deposits and withdrawals, 
 Debt collection, 668561, Communication tactics, 
 Debt collection, 666160, False statements or representation, 
 Debt collection, 665499, Taking/threatening an illegal action, 
 Credit card, 666582, Billing disputes, 
 Debt collection, 664747, Improper contact or sharing of info, 
 Consumer loan, 661948, Managing the loan or lease, 
 Debt collection, 658766, Cont'd attempts collect debt not owed, 
 Credit card, 659906, Late fee, 
 Credit card, 657683, Billing disputes, 
 Credit reporting, 652611, Incorrect information on credit report, 
 Bank account or service, 650971, Deposits and withdrawals, 
 Student loan, 649311, Can't repay my loan, 
 Debt collection, 648287, Taking/threatening an illegal action, 
 Debt collection, 648466, Cont'd attempts collect debt not owed, 
 Credit card, 646948, Identity theft / Fraud / Embezzlement, 
 Bank account or service, 645752, Deposits and withdrawals, 
 Credit card, 646016, Billing disputes, 
 Debt collection, 644729, Disclosure verification of debt, 
 Student loan, 643712, Can't repay my loan, 
 Credit card, 638898, Identity theft / Fraud / Embezzlement, 
 Debt collection, 649021, Cont'd attempts collect debt not owed, 
 Debt collection, 634707, Cont'd attempts collect debt not owed, 
 Bank account or service, 634178, Deposits and withdrawals, 
 Debt collection, 633337, Taking/threatening an illegal action, 
 Bank account or service, 629335, Deposits and withdrawals, 
 Credit card, 625999, Billing disputes, 
 Credit card, 625434, Advertising and marketing, 
 Credit reporting, 624226, Unable to get credit report/credit score, 
 Debt collection, 621286, Cont'd attempts collect debt not owed, 
 Credit card, 621654, Billing disputes, 
 Consumer loan, 619332, Managing the loan or lease, 
 Bank account or service, 618967, Deposits and withdrawals, 
 Credit card, 620543, Forbearance / Workout plans, 
 Debt collection, 616600, Communication tactics, 
 Debt collection, 616532, Cont'd attempts collect debt not owed, 
 Debt collection, 615941, False statements or representation, 
 Credit card, 616010, Other fee, 
 Debt collection, 616331, Communication tactics, 
 Debt collection, 616332, Communication tactics, 
 Credit card, 614676, APR or interest rate, 
 Credit reporting, 614169, Improper use of my credit report, 
 Consumer loan, 614300, Managing the loan or lease, 
 Debt collection, 610332, False statements or representation, 
 Debt collection, 603894, Communication tactics, 
 Debt collection, 601340, Communication tactics, 
 Credit card, 601107, Billing disputes, 
 Debt collection, 598234, Communication tactics, 
 Bank account or service, 599293, Deposits and withdrawals, 
 Credit card, 598369, Billing disputes, 
 Student loan, 597972, Repaying your loan, 
 Debt collection, 596495, Cont'd attempts collect debt not owed, 
 Bank account or service, 596157, Problems caused by my funds being low, 
 Student loan, 595717, Repaying your loan, 
 Student loan, 595716, Repaying your loan, 
 Debt collection, 594125, False statements or representation, 
 Credit card, 593687, Closing/Cancelling account, 
 Credit card, 592950, Billing disputes, 
 Credit card, 592949, Billing disputes, 
 Payday loan, 592624, Applied for loan/did not receive money, 
 Credit reporting, 589536, Incorrect information on credit report, 
 Credit reporting, 589538, Incorrect information on credit report, 
 Credit reporting, 589537, Incorrect information on credit report, 
 Bank account or service, 588555, Deposits and withdrawals, 
 Debt collection, 588833, Improper contact or sharing of info, 
 Credit reporting, 583929, Incorrect information on credit report, 
 Debt collection, 580090, Communication tactics, 
