 Debt collection, 1097963, Communication tactics, 
 Debt collection, 1095121, Communication tactics, 
 Debt collection, 1086942, Cont'd attempts collect debt not owed, 
 Debt collection, 1087055, Communication tactics, 
 Debt collection, 1086941, Cont'd attempts collect debt not owed, 
 Debt collection, 1087056, Communication tactics, 
 Consumer loan, 1083731, Managing the loan or lease, 
 Debt collection, 1080845, Taking/threatening an illegal action, 
 Debt collection, 1078409, Cont'd attempts collect debt not owed, 
 Debt collection, 1079535, Cont'd attempts collect debt not owed, 
 Bank account or service, 1078140, Deposits and withdrawals, 
 Debt collection, 1079534, Cont'd attempts collect debt not owed, 
 Debt collection, 1078412, Communication tactics, 
 Debt collection, 1078408, Cont'd attempts collect debt not owed, 
 Debt collection, 1075464, Communication tactics, 
 Debt collection, 1073811, Cont'd attempts collect debt not owed, 
 Payday loan, 1073048, Charged fees or interest I didn't expect, 
 Bank account or service, 1074724, Problems caused by my funds being low, 
 Debt collection, 1073812, Cont'd attempts collect debt not owed, 
 Credit card, 1073837, Advertising and marketing, 
 Student loan, 1066521, Dealing with my lender or servicer, 
 Credit card, 1058319, Billing disputes, 
 Student loan, 1056751, Dealing with my lender or servicer, 
 Debt collection, 1056872, Improper contact or sharing of info, 
 Student loan, 1054043, Can't repay my loan, 
 Debt collection, 1051761, Disclosure verification of debt, 
 Bank account or service, 1048528, Problems caused by my funds being low, 
 Credit card, 1049547, APR or interest rate, 
 Payday loan, 1050768, Charged bank acct wrong day or amt, 
 Mortgage, 1048300, Credit decision / Underwriting, 
 Credit card, 1040832, Closing/Cancelling account, 
 Credit card, 1038302, Delinquent account, 
 Debt collection, 1034297, Cont'd attempts collect debt not owed, 
 Payday loan, 1034984, Can't contact lender, 
 Debt collection, 1032182, Communication tactics, 
 Student loan, 1034052, Can't repay my loan, 
 Credit card, 1028275, Cash advance, 
 Debt collection, 1028016, Disclosure verification of debt, 
 Debt collection, 1026319, Taking/threatening an illegal action, 
 Credit card, 1024536, Payoff process, 
 Student loan, 1022219, Can't repay my loan, 
 Bank account or service, 1022983, Deposits and withdrawals, 
 Consumer loan, 1023297, Problems when you are unable to pay, 
 Debt collection, 1017679, Cont'd attempts collect debt not owed, 
 Consumer loan, 1014178, Shopping for a loan or lease, 
 Mortgage, 1014328, Settlement process and costs, 
 Debt collection, 1014412, Communication tactics, 
 Credit reporting, 1012993, Incorrect information on credit report, 
 Credit card, 1011835, Delinquent account, 
 Credit card, 1009703, Payoff process, 
 Debt collection, 1009342, Cont'd attempts collect debt not owed, 
 Credit reporting, 1007329, Incorrect information on credit report, 
 Debt collection, 1006092, Communication tactics, 
 Credit card, 1006778, Credit card protection / Debt protection, 
 Bank account or service, 1004281, Problems caused by my funds being low, 
