 Debt collection, 1114180, Cont'd attempts collect debt not owed, 
 Consumer loan, 1112443, Managing the loan or lease, 
 Credit reporting, 1112705, Unable to get credit report/credit score, 
 Credit reporting, 1111995, Credit reporting company's investigation, 
 Debt collection, 1111689, Improper contact or sharing of info, 
 Credit reporting, 1109318, Incorrect information on credit report, 
 Credit reporting, 1109661, Credit monitoring or identity protection, 
 Credit reporting, 1110567, Incorrect information on credit report, 
 Credit reporting, 1110566, Incorrect information on credit report, 
 Student loan, 1111310, Can't repay my loan, 
 Credit reporting, 1109173, Incorrect information on credit report, 
 Credit reporting, 1109205, Incorrect information on credit report, 
 Debt collection, 1109097, Disclosure verification of debt, 
 Credit reporting, 1109060, Incorrect information on credit report, 
 Credit reporting, 1109206, Incorrect information on credit report, 
 Credit reporting, 1109371, Unable to get credit report/credit score, 
 Credit reporting, 1108941, Credit reporting company's investigation, 
 Credit reporting, 1108828, Credit reporting company's investigation, 
 Debt collection, 1108814, Cont'd attempts collect debt not owed, 
 Credit reporting, 1108827, Credit reporting company's investigation, 
 Credit reporting, 1108859, Credit reporting company's investigation, 
 Mortgage, 1109072, Credit decision / Underwriting, 
 Credit card, 1108687, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1107708, Unable to get credit report/credit score, 
 Credit reporting, 1106678, Incorrect information on credit report, 
 Credit reporting, 1106820, Incorrect information on credit report, 
 Credit reporting, 1106788, Credit reporting company's investigation, 
 Credit card, 1105513, Credit line increase/decrease, 
 Money transfers, 1105025, Money was not available when promised, 
 Credit reporting, 1108224, Credit reporting company's investigation, 
 Credit reporting, 1106689, Incorrect information on credit report, 
 Debt collection, 1105947, Communication tactics, 
 Debt collection, 1105736, Cont'd attempts collect debt not owed, 
 Credit reporting, 1106176, Credit reporting company's investigation, 
 Credit reporting, 1106175, Credit reporting company's investigation, 
 Credit card, 1103705, APR or interest rate, 
 Credit reporting, 1104372, Incorrect information on credit report, 
 Credit reporting, 1104371, Incorrect information on credit report, 
 Mortgage, 1103790, Credit decision / Underwriting, 
 Debt collection, 1103917, Communication tactics, 
 Debt collection, 1103279, Communication tactics, 
 Bank account or service, 1103879, Deposits and withdrawals, 
 Credit reporting, 1103784, Unable to get credit report/credit score, 
 Credit reporting, 1106006, Improper use of my credit report, 
 Credit reporting, 1103699, Incorrect information on credit report, 
 Credit reporting, 1101026, Incorrect information on credit report, 
 Credit reporting, 1101025, Incorrect information on credit report, 
 Credit reporting, 1101701, Credit reporting company's investigation, 
 Bank account or service, 1101090, Deposits and withdrawals, 
 Credit reporting, 1101027, Incorrect information on credit report, 
 Credit reporting, 1100990, Incorrect information on credit report, 
 Credit reporting, 1100159, Credit reporting company's investigation, 
 Credit reporting, 1100154, Incorrect information on credit report, 
 Credit reporting, 1100964, Incorrect information on credit report, 
 Credit card, 1100493, Closing/Cancelling account, 
 Bank account or service, 1100915, Deposits and withdrawals, 
 Consumer loan, 1102414, Taking out the loan or lease, 
 Mortgage, 1101735, Other, 
 Debt collection, 1101583, Disclosure verification of debt, 
 Debt collection, 1101230, Cont'd attempts collect debt not owed, 
 Bank account or service, 1100666, Deposits and withdrawals, 
 Credit reporting, 1097926, Incorrect information on credit report, 
 Credit reporting, 1098547, Incorrect information on credit report, 
 Debt collection, 1098332, False statements or representation, 
 Credit reporting, 1099917, Incorrect information on credit report, 
 Debt collection, 1099323, Cont'd attempts collect debt not owed, 
 Credit card, 1099159, Closing/Cancelling account, 
 Credit reporting, 1099473, Incorrect information on credit report, 
 Consumer loan, 1098607, Problems when you are unable to pay, 
 Credit reporting, 1098546, Incorrect information on credit report, 
 Mortgage, 1099301, Credit decision / Underwriting, 
 Bank account or service, 1098624, Deposits and withdrawals, 
 Credit reporting, 1098821, Credit monitoring or identity protection, 
 Credit reporting, 1098814, Credit reporting company's investigation, 
 Debt collection, 1099571, Communication tactics, 
 Credit card, 1100136, Other, 
 Credit reporting, 1097925, Incorrect information on credit report, 
 Credit reporting, 1097923, Incorrect information on credit report, 
 Credit reporting, 1098548, Incorrect information on credit report, 
 Debt collection, 1097557, False statements or representation, 
 Credit reporting, 1097791, Incorrect information on credit report, 
 Credit reporting, 1099471, Incorrect information on credit report, 
 Consumer loan, 1097755, Problems when you are unable to pay, 
 Credit card, 1097363, Closing/Cancelling account, 
 Credit reporting, 1097297, Credit monitoring or identity protection, 
 Debt collection, 1097350, Cont'd attempts collect debt not owed, 
 Credit card, 1097498, APR or interest rate, 
 Credit card, 1097354, Billing disputes, 
 Credit reporting, 1095215, Credit reporting company's investigation, 
 Credit reporting, 1094971, Incorrect information on credit report, 
 Money transfers, 1094956, Fraud or scam, 
 Debt collection, 1094958, Taking/threatening an illegal action, 
 Credit reporting, 1094969, Incorrect information on credit report, 
 Credit reporting, 1094970, Incorrect information on credit report, 
 Credit reporting, 1096703, Incorrect information on credit report, 
 Bank account or service, 1097171, Deposits and withdrawals, 
 Bank account or service, 1094881, Using a debit or ATM card, 
 Credit reporting, 1094876, Incorrect information on credit report, 
 Credit reporting, 1097177, Credit reporting company's investigation, 
 Credit reporting, 1094972, Incorrect information on credit report, 
 Credit reporting, 1097189, Incorrect information on credit report, 
 Credit reporting, 1096702, Incorrect information on credit report, 
 Credit reporting, 1096704, Incorrect information on credit report, 
 Credit card, 1095813, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1096705, Incorrect information on credit report, 
 Debt collection, 1095540, Cont'd attempts collect debt not owed, 
 Credit reporting, 1096554, Incorrect information on credit report, 
 Consumer loan, 1096512, Managing the loan or lease, 
 Credit reporting, 1096551, Incorrect information on credit report, 
 Credit reporting, 1096553, Incorrect information on credit report, 
 Credit reporting, 1096552, Incorrect information on credit report, 
 Debt collection, 1093610, Communication tactics, 
 Credit reporting, 1094836, Credit reporting company's investigation, 
 Credit card, 1094912, Transaction issue, 
 Credit card, 1093268, Billing disputes, 
 Debt collection, 1094167, Taking/threatening an illegal action, 
 Mortgage, 1094010, Settlement process and costs, 
 Credit reporting, 1094321, Incorrect information on credit report, 
 Debt collection, 1093160, Disclosure verification of debt, 
 Credit reporting, 1094848, Incorrect information on credit report, 
 Credit reporting, 1094873, Incorrect information on credit report, 
 Credit reporting, 1094841, Credit reporting company's investigation, 
 Credit reporting, 1094874, Incorrect information on credit report, 
 Credit reporting, 1094847, Incorrect information on credit report, 
 Credit reporting, 1094839, Credit reporting company's investigation, 
 Credit reporting, 1094838, Credit reporting company's investigation, 
 Credit reporting, 1094840, Credit reporting company's investigation, 
 Credit card, 1094495, Unsolicited issuance of credit card, 
 Credit reporting, 1094837, Credit reporting company's investigation, 
