 Credit card, 1091634, Sale of account, 
 Credit reporting, 1090873, Incorrect information on credit report, 
 Credit reporting, 1089861, Unable to get credit report/credit score, 
 Mortgage, 1085201, Credit decision / Underwriting, 
 Credit reporting, 1081384, Incorrect information on credit report, 
 Debt collection, 1076810, Cont'd attempts collect debt not owed, 
 Credit card, 1074761, Other, 
 Consumer loan, 1074756, Shopping for a loan or lease, 
 Consumer loan, 1074759, Shopping for a loan or lease, 
 Credit reporting, 1074768, Improper use of my credit report, 
 Consumer loan, 1074757, Taking out the loan or lease, 
 Consumer loan, 1074754, Shopping for a loan or lease, 
 Credit reporting, 1074888, Improper use of my credit report, 
 Credit reporting, 1072323, Incorrect information on credit report, 
 Debt collection, 1069267, Communication tactics, 
 Credit reporting, 1067667, Incorrect information on credit report, 
 Debt collection, 1065921, Cont'd attempts collect debt not owed, 
 Debt collection, 1065920, Cont'd attempts collect debt not owed, 
 Credit reporting, 1062685, Incorrect information on credit report, 
 Debt collection, 1062690, Cont'd attempts collect debt not owed, 
 Credit card, 1064673, Payoff process, 
 Credit reporting, 1062688, Improper use of my credit report, 
 Debt collection, 1063759, Cont'd attempts collect debt not owed, 
 Credit reporting, 1063754, Improper use of my credit report, 
 Credit reporting, 1062687, Incorrect information on credit report, 
 Consumer loan, 1062928, Problems when you are unable to pay, 
 Credit reporting, 1063753, Incorrect information on credit report, 
 Credit reporting, 1063755, Improper use of my credit report, 
 Credit reporting, 1062689, Improper use of my credit report, 
 Debt collection, 1063758, Cont'd attempts collect debt not owed, 
 Credit reporting, 1063756, Improper use of my credit report, 
 Credit reporting, 1062691, Incorrect information on credit report, 
 Mortgage, 1062141, Other, 
 Debt collection, 1061711, Cont'd attempts collect debt not owed, 
 Consumer loan, 1060117, Problems when you are unable to pay, 
 Credit reporting, 1056704, Incorrect information on credit report, 
 Credit reporting, 1056703, Incorrect information on credit report, 
 Credit reporting, 1056705, Incorrect information on credit report, 
 Bank account or service, 1058277, Deposits and withdrawals, 
