MN, Student loan, 1025017, Can't repay my loan, 
MN, Debt collection, 1025174, Communication tactics, 
MN, Payday loan, 1025272, Can't contact lender, 
MN, Credit reporting, 1023894, Unable to get credit report/credit score, 
MN, Credit reporting, 1023893, Unable to get credit report/credit score, 
MN, Student loan, 1022350, Can't repay my loan, 
MN, Credit card, 1022485, Identity theft / Fraud / Embezzlement, 
MN, Money transfers, 1023042, Wrong amount charged or received, 
MN, Bank account or service, 1023445, Problems caused by my funds being low, 
MN, Debt collection, 1023962, Communication tactics, 
MN, Debt collection, 1020401, Taking/threatening an illegal action, 
MN, Consumer loan, 1020676, Managing the loan or lease, 
MN, Debt collection, 1021514, False statements or representation, 
MN, Credit reporting, 1019360, Incorrect information on credit report, 
MN, Credit reporting, 1019359, Incorrect information on credit report, 
MN, Credit reporting, 1019358, Incorrect information on credit report, 
MN, Credit reporting, 1018326, Unable to get credit report/credit score, 
MN, Debt collection, 1018778, Disclosure verification of debt, 
MN, Debt collection, 1018962, Communication tactics, 
MN, Credit reporting, 1017649, Incorrect information on credit report, 
MN, Bank account or service, 1017337, Problems caused by my funds being low, 
MN, Bank account or service, 1015650, Using a debit or ATM card, 
MN, Credit card, 1014481, Identity theft / Fraud / Embezzlement, 
MN, Credit card, 1014854, Convenience checks, 
MN, Payday loan, 1013646, Charged fees or interest I didn't expect, 
MN, Mortgage, 1012508, Credit decision / Underwriting, 
MN, Credit card, 1010612, Billing disputes, 
MN, Credit card, 1009787, APR or interest rate, 
MN, Bank account or service, 1010724, Problems caused by my funds being low, 
MN, Credit card, 1010107, Delinquent account, 
MN, Consumer loan, 1010334, Taking out the loan or lease, 
MN, Debt collection, 1009192, Cont'd attempts collect debt not owed, 
MN, Credit card, 1009209, Billing disputes, 
MN, Consumer loan, 1008814, Managing the loan or lease, 
MN, Mortgage, 1008295, Settlement process and costs, 
MN, Consumer loan, 1006909, Managing the loan or lease, 
MN, Debt collection, 1006304, Taking/threatening an illegal action, 
MN, Credit reporting, 1003324, Incorrect information on credit report, 
MN, Credit reporting, 1005639, Incorrect information on credit report, 
MN, Debt collection, 1003435, Communication tactics, 
MN, Debt collection, 1004010, Taking/threatening an illegal action, 
MN, Debt collection, 1004009, Taking/threatening an illegal action, 
MN, Credit reporting, 1000666, Credit reporting company's investigation, 
MN, Credit reporting, 1001144, Incorrect information on credit report, 
MN, Credit reporting, 1002490, Unable to get credit report/credit score, 
MN, Consumer loan, 1001425, Managing the loan or lease, 
MN, Payday loan, 1000662, Payment to acct not credited, 
MN, Credit reporting, 998568, Incorrect information on credit report, 
MN, Credit card, 999026, APR or interest rate, 
MN, Debt collection, 998662, Taking/threatening an illegal action, 
MN, Credit reporting, 996826, Credit monitoring or identity protection, 
MN, Credit reporting, 996825, Credit monitoring or identity protection, 
MN, Credit reporting, 996824, Credit monitoring or identity protection, 
MN, Credit card, 996086, Credit determination, 
MN, Credit card, 994712, Billing disputes, 
MN, Debt collection, 994717, Cont'd attempts collect debt not owed, 
MN, Student loan, 992823, Can't repay my loan, 
MN, Mortgage, 992951, Settlement process and costs, 
MN, Debt collection, 994615, Disclosure verification of debt, 
MN, Debt collection, 994648, Disclosure verification of debt, 
MN, Consumer loan, 991362, Taking out the loan or lease, 
MN, Credit reporting, 991763, Incorrect information on credit report, 
MN, Credit reporting, 991764, Incorrect information on credit report, 
MN, Credit reporting, 991765, Incorrect information on credit report, 
MN, Credit reporting, 991767, Incorrect information on credit report, 
MN, Credit reporting, 988042, Incorrect information on credit report, 
MN, Credit reporting, 988041, Incorrect information on credit report, 
MN, Credit reporting, 988040, Incorrect information on credit report, 
MN, Credit reporting, 988130, Incorrect information on credit report, 
MN, Consumer loan, 987940, Problems when you are unable to pay, 
MN, Credit card, 987485, Other fee, 
MN, Credit card, 987105, Delinquent account, 
MN, Debt collection, 984443, Cont'd attempts collect debt not owed, 
MN, Debt collection, 984943, Improper contact or sharing of info, 
MN, Debt collection, 984828, Communication tactics, 
MN, Debt collection, 985043, Cont'd attempts collect debt not owed, 
MN, Debt collection, 985343, Taking/threatening an illegal action, 
MN, Debt collection, 985344, Taking/threatening an illegal action, 
MN, Debt collection, 984174, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 984177, Incorrect information on credit report, 
MN, Debt collection, 984173, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 984175, Incorrect information on credit report, 
MN, Credit reporting, 984176, Incorrect information on credit report, 
MN, Bank account or service, 981035, Problems caused by my funds being low, 
MN, Payday loan, 979722, Applied for loan/did not receive money, 
MN, Credit reporting, 980255, Incorrect information on credit report, 
MN, Consumer loan, 978363, Problems when you are unable to pay, 
MN, Student loan, 977288, Dealing with my lender or servicer, 
MN, Consumer loan, 977745, Managing the loan or lease, 
MN, Mortgage, 978005, Settlement process and costs, 
MN, Consumer loan, 976653, Managing the loan or lease, 
MN, Debt collection, 976819, Communication tactics, 
MN, Credit reporting, 975321, Incorrect information on credit report, 
MN, Consumer loan, 976042, Managing the loan or lease, 
MN, Credit card, 972726, APR or interest rate, 
MN, Consumer loan, 972760, Problems when you are unable to pay, 
MN, Debt collection, 971380, Cont'd attempts collect debt not owed, 
MN, Debt collection, 971379, Cont'd attempts collect debt not owed, 
MN, Debt collection, 972758, False statements or representation, 
MN, Bank account or service, 972988, Deposits and withdrawals, 
MN, Money transfers, 973001, Fraud or scam, 
MN, Bank account or service, 973860, Deposits and withdrawals, 
MN, Bank account or service, 968884, Problems caused by my funds being low, 
MN, Credit card, 969508, Late fee, 
MN, Mortgage, 970861, Credit decision / Underwriting, 
MN, Credit card, 967862, Billing statement, 
MN, Debt collection, 965916, Cont'd attempts collect debt not owed, 
MN, Credit card, 965853, Advertising and marketing, 
MN, Credit reporting, 964384, Incorrect information on credit report, 
MN, Bank account or service, 964413, Problems caused by my funds being low, 
MN, Credit reporting, 963749, Incorrect information on credit report, 
MN, Credit reporting, 962590, Incorrect information on credit report, 
MN, Credit reporting, 960249, Incorrect information on credit report, 
MN, Bank account or service, 960245, Problems caused by my funds being low, 
MN, Debt collection, 960313, False statements or representation, 
MN, Credit reporting, 961669, Incorrect information on credit report, 
MN, Credit reporting, 961668, Incorrect information on credit report, 
MN, Credit reporting, 962171, Incorrect information on credit report, 
MN, Payday loan, 956479, Received a loan I didn't apply for, 
MN, Bank account or service, 957209, Deposits and withdrawals, 
MN, Student loan, 956107, Dealing with my lender or servicer, 
MN, Credit card, 954981, Billing disputes, 
MN, Credit card, 954874, Delinquent account, 
MN, Student loan, 951579, Can't repay my loan, 
MN, Credit reporting, 951563, Unable to get credit report/credit score, 
MN, Debt collection, 951890, Taking/threatening an illegal action, 
MN, Credit reporting, 952908, Incorrect information on credit report, 
MN, Student loan, 952154, Can't repay my loan, 
MN, Debt collection, 951501, Taking/threatening an illegal action, 
MN, Mortgage, 949563, Credit decision / Underwriting, 
MN, Mortgage, 950408, Credit decision / Underwriting, 
MN, Bank account or service, 948931, Problems caused by my funds being low, 
MN, Credit reporting, 946669, Incorrect information on credit report, 
MN, Credit reporting, 947071, Incorrect information on credit report, 
MN, Debt collection, 947521, Cont'd attempts collect debt not owed, 
MN, Credit card, 945100, Billing statement, 
MN, Credit reporting, 945191, Unable to get credit report/credit score, 
MN, Debt collection, 943468, False statements or representation, 
MN, Debt collection, 943514, Communication tactics, 
MN, Credit reporting, 943611, Incorrect information on credit report, 
MN, Credit reporting, 944062, Incorrect information on credit report, 
MN, Credit reporting, 944237, Credit monitoring or identity protection, 
MN, Credit card, 941199, Billing disputes, 
MN, Credit reporting, 942830, Unable to get credit report/credit score, 
MN, Credit reporting, 942831, Unable to get credit report/credit score, 
MN, Student loan, 943182, Can't repay my loan, 
MN, Credit card, 942224, Identity theft / Fraud / Embezzlement, 
MN, Credit card, 942702, APR or interest rate, 
MN, Consumer loan, 939206, Managing the loan or lease, 
MN, Credit card, 940946, Late fee, 
MN, Credit card, 941142, Other fee, 
MN, Bank account or service, 937257, Deposits and withdrawals, 
MN, Credit reporting, 938663, Incorrect information on credit report, 
MN, Student loan, 937097, Dealing with my lender or servicer, 
MN, Debt collection, 939064, Communication tactics, 
MN, Debt collection, 937311, Disclosure verification of debt, 
MN, Credit reporting, 938664, Incorrect information on credit report, 
MN, Credit card, 937710, Transaction issue, 
MN, Bank account or service, 937713, Problems caused by my funds being low, 
MN, Credit reporting, 938185, Incorrect information on credit report, 
MN, Debt collection, 938302, Taking/threatening an illegal action, 
MN, Credit card, 935096, Balance transfer fee, 
MN, Payday loan, 936127, Charged fees or interest I didn't expect, 
MN, Debt collection, 936489, Cont'd attempts collect debt not owed, 
MN, Credit card, 934489, Closing/Cancelling account, 
MN, Credit card, 934522, Other, 
MN, Debt collection, 934582, False statements or representation, 
MN, Bank account or service, 934623, Deposits and withdrawals, 
MN, Credit reporting, 934632, Unable to get credit report/credit score, 
MN, Bank account or service, 933996, Problems caused by my funds being low, 
MN, Debt collection, 934174, Cont'd attempts collect debt not owed, 
MN, Credit card, 931485, Closing/Cancelling account, 
MN, Student loan, 932724, Can't repay my loan, 
MN, Credit reporting, 930423, Credit reporting company's investigation, 
MN, Credit card, 926853, Rewards, 
MN, Debt collection, 927012, Cont'd attempts collect debt not owed, 
MN, Bank account or service, 928541, Deposits and withdrawals, 
MN, Credit card, 926736, Billing disputes, 
MN, Credit card, 928519, Identity theft / Fraud / Embezzlement, 
MN, Credit reporting, 924724, Incorrect information on credit report, 
MN, Credit reporting, 925097, Incorrect information on credit report, 
MN, Student loan, 925753, Can't repay my loan, 
MN, Credit reporting, 924534, Incorrect information on credit report, 
MN, Credit reporting, 926363, Unable to get credit report/credit score, 
MN, Bank account or service, 924014, Problems caused by my funds being low, 
MN, Debt collection, 923982, Cont'd attempts collect debt not owed, 
MN, Debt collection, 921831, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 921118, Incorrect information on credit report, 
MN, Bank account or service, 922571, Problems caused by my funds being low, 
MN, Credit reporting, 919113, Credit monitoring or identity protection, 
MN, Bank account or service, 919001, Deposits and withdrawals, 
MN, Debt collection, 917947, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 918016, Credit monitoring or identity protection, 
MN, Credit reporting, 918015, Credit monitoring or identity protection, 
MN, Credit reporting, 918017, Credit monitoring or identity protection, 
MN, Credit reporting, 918137, Incorrect information on credit report, 
MN, Bank account or service, 916210, Deposits and withdrawals, 
MN, Debt collection, 916923, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 914741, Incorrect information on credit report, 
MN, Credit card, 913392, APR or interest rate, 
MN, Credit card, 913601, Other, 
MN, Credit card, 911608, Closing/Cancelling account, 
MN, Debt collection, 914553, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 912911, Unable to get credit report/credit score, 
MN, Credit reporting, 911465, Incorrect information on credit report, 
MN, Credit reporting, 912852, Incorrect information on credit report, 
MN, Credit card, 911523, Other, 
MN, Debt collection, 910453, Cont'd attempts collect debt not owed, 
MN, Debt collection, 911124, Communication tactics, 
MN, Debt collection, 910017, Improper contact or sharing of info, 
MN, Credit card, 909447, Other fee, 
MN, Debt collection, 907120, Disclosure verification of debt, 
MN, Credit reporting, 907503, Unable to get credit report/credit score, 
MN, Money transfers, 905288, Other service issues, 
MN, Debt collection, 903944, Communication tactics, 
MN, Debt collection, 904574, Cont'd attempts collect debt not owed, 
MN, Debt collection, 902019, Cont'd attempts collect debt not owed, 
MN, Bank account or service, 900092, Deposits and withdrawals, 
MN, Mortgage, 901266, Settlement process and costs, 
MN, Mortgage, 901538, Credit decision / Underwriting, 
MN, Mortgage, 901603, Credit decision / Underwriting, 
MN, Credit card, 899463, Billing disputes, 
MN, Bank account or service, 899751, Deposits and withdrawals, 
MN, Bank account or service, 897909, Deposits and withdrawals, 
MN, Mortgage, 898576, Settlement process and costs, 
MN, Consumer loan, 897189, Shopping for a loan or lease, 
MN, Credit card, 896138, Identity theft / Fraud / Embezzlement, 
MN, Credit reporting, 896734, Incorrect information on credit report, 
MN, Credit card, 896879, Credit card protection / Debt protection, 
MN, Money transfers, 897097, Other service issues, 
MN, Credit card, 894254, Credit determination, 
MN, Credit card, 893345, Credit determination, 
MN, Credit card, 892864, Application processing delay, 
MN, Credit reporting, 892342, Incorrect information on credit report, 
MN, Mortgage, 891356, Settlement process and costs, 
MN, Credit reporting, 891352, Credit reporting company's investigation, 
MN, Debt collection, 891611, Cont'd attempts collect debt not owed, 
MN, Payday loan, 890457, Received a loan I didn't apply for, 
MN, Debt collection, 890502, Cont'd attempts collect debt not owed, 
MN, Debt collection, 888099, Taking/threatening an illegal action, 
MN, Debt collection, 886303, Improper contact or sharing of info, 
MN, Debt collection, 885812, Communication tactics, 
MN, Credit reporting, 885259, Incorrect information on credit report, 
MN, Credit reporting, 885294, Incorrect information on credit report, 
MN, Credit reporting, 883653, Incorrect information on credit report, 
MN, Debt collection, 883937, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 883652, Improper use of my credit report, 
MN, Consumer loan, 882105, Managing the loan or lease, 
MN, Debt collection, 880223, Cont'd attempts collect debt not owed, 
MN, Credit card, 880412, Closing/Cancelling account, 
MN, Credit card, 880353, Overlimit fee, 
MN, Bank account or service, 880599, Problems caused by my funds being low, 
MN, Student loan, 879860, Dealing with my lender or servicer, 
MN, Credit card, 878295, Transaction issue, 
MN, Credit card, 878538, Billing disputes, 
MN, Credit card, 876344, Credit card protection / Debt protection, 
MN, Consumer loan, 876817, Shopping for a loan or lease, 
MN, Student loan, 877554, Getting a loan, 
MN, Debt collection, 875144, Improper contact or sharing of info, 
MN, Credit reporting, 875744, Improper use of my credit report, 
MN, Credit card, 874283, Balance transfer, 
MN, Credit card, 874393, Billing statement, 
MN, Consumer loan, 873269, Problems when you are unable to pay, 
MN, Debt collection, 873849, Disclosure verification of debt, 
MN, Debt collection, 874122, Communication tactics, 
MN, Debt collection, 874121, Communication tactics, 
MN, Credit reporting, 872412, Incorrect information on credit report, 
MN, Credit card, 871193, Identity theft / Fraud / Embezzlement, 
MN, Student loan, 871327, Dealing with my lender or servicer, 
MN, Credit reporting, 869921, Incorrect information on credit report, 
MN, Debt collection, 869941, Communication tactics, 
MN, Debt collection, 869957, Disclosure verification of debt, 
MN, Credit card, 868207, Billing disputes, 
MN, Student loan, 868199, Can't repay my loan, 
MN, Credit reporting, 868220, Credit monitoring or identity protection, 
MN, Bank account or service, 868240, Problems caused by my funds being low, 
MN, Debt collection, 866286, False statements or representation, 
MN, Credit reporting, 866485, Incorrect information on credit report, 
MN, Debt collection, 866767, Cont'd attempts collect debt not owed, 
MN, Debt collection, 866766, Cont'd attempts collect debt not owed, 
MN, Debt collection, 866768, Cont'd attempts collect debt not owed, 
MN, Credit card, 866814, Billing disputes, 
MN, Credit card, 866865, Credit line increase/decrease, 
MN, Debt collection, 864764, Cont'd attempts collect debt not owed, 
MN, Debt collection, 864999, Cont'd attempts collect debt not owed, 
MN, Debt collection, 865160, Cont'd attempts collect debt not owed, 
MN, Debt collection, 865784, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 862038, Incorrect information on credit report, 
MN, Credit card, 862840, Identity theft / Fraud / Embezzlement, 
MN, Credit reporting, 863145, Incorrect information on credit report, 
MN, Credit reporting, 863328, Incorrect information on credit report, 
MN, Bank account or service, 863370, Deposits and withdrawals, 
MN, Debt collection, 861843, Disclosure verification of debt, 
MN, Debt collection, 861842, Disclosure verification of debt, 
MN, Credit reporting, 860114, Incorrect information on credit report, 
MN, Bank account or service, 858017, Deposits and withdrawals, 
MN, Credit card, 858165, Other, 
MN, Credit reporting, 858392, Credit reporting company's investigation, 
MN, Credit reporting, 857494, Incorrect information on credit report, 
MN, Mortgage, 857264, Credit decision / Underwriting, 
MN, Debt collection, 856479, Communication tactics, 
MN, Debt collection, 856511, Communication tactics, 
MN, Debt collection, 855507, Cont'd attempts collect debt not owed, 
MN, Student loan, 856579, Dealing with my lender or servicer, 
MN, Debt collection, 854011, Improper contact or sharing of info, 
MN, Credit reporting, 854127, Incorrect information on credit report, 
MN, Bank account or service, 851409, Using a debit or ATM card, 
MN, Credit reporting, 851451, Incorrect information on credit report, 
MN, Debt collection, 851587, Communication tactics, 
MN, Money transfers, 852330, Other transaction issues, 
MN, Money transfers, 852329, Other transaction issues, 
MN, Credit reporting, 849455, Incorrect information on credit report, 
MN, Debt collection, 850306, Disclosure verification of debt, 
MN, Debt collection, 850623, Disclosure verification of debt, 
MN, Debt collection, 850622, Disclosure verification of debt, 
MN, Bank account or service, 851309, Deposits and withdrawals, 
MN, Debt collection, 848367, Communication tactics, 
MN, Debt collection, 848366, Communication tactics, 
MN, Consumer loan, 847054, Managing the loan or lease, 
MN, Debt collection, 845477, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 845476, Incorrect information on credit report, 
MN, Credit reporting, 845475, Incorrect information on credit report, 
MN, Debt collection, 845474, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 845473, Incorrect information on credit report, 
MN, Debt collection, 845478, Cont'd attempts collect debt not owed, 
MN, Credit card, 846293, Late fee, 
MN, Debt collection, 845428, Disclosure verification of debt, 
MN, Debt collection, 845430, False statements or representation, 
MN, Debt collection, 843641, Cont'd attempts collect debt not owed, 
MN, Debt collection, 844199, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 844306, Incorrect information on credit report, 
MN, Credit reporting, 844676, Incorrect information on credit report, 
MN, Credit card, 843597, Billing disputes, 
MN, Debt collection, 841900, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 841930, Credit monitoring or identity protection, 
MN, Debt collection, 842675, Communication tactics, 
MN, Credit card, 840056, Sale of account, 
MN, Money transfers, 840236, Other transaction issues, 
MN, Credit card, 839044, Bankruptcy, 
MN, Credit card, 838304, Credit determination, 
MN, Credit card, 838540, Identity theft / Fraud / Embezzlement, 
MN, Credit card, 838455, Closing/Cancelling account, 
MN, Bank account or service, 838817, Deposits and withdrawals, 
MN, Credit reporting, 837730, Credit reporting company's investigation, 
MN, Credit reporting, 835058, Incorrect information on credit report, 
MN, Credit reporting, 835542, Incorrect information on credit report, 
MN, Credit card, 835987, Late fee, 
MN, Credit card, 835963, APR or interest rate, 
MN, Bank account or service, 836129, Problems caused by my funds being low, 
MN, Credit reporting, 835498, Incorrect information on credit report, 
MN, Debt collection, 835509, Improper contact or sharing of info, 
MN, Debt collection, 833737, Improper contact or sharing of info, 
MN, Debt collection, 833738, Improper contact or sharing of info, 
MN, Credit card, 834004, Advertising and marketing, 
MN, Debt collection, 834597, Disclosure verification of debt, 
MN, Student loan, 831793, Dealing with my lender or servicer, 
MN, Debt collection, 831906, Cont'd attempts collect debt not owed, 
MN, Student loan, 833693, Dealing with my lender or servicer, 
MN, Debt collection, 832650, Improper contact or sharing of info, 
MN, Debt collection, 831105, Communication tactics, 
MN, Debt collection, 831706, False statements or representation, 
MN, Debt collection, 829635, Communication tactics, 
MN, Debt collection, 830039, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 829020, Unable to get credit report/credit score, 
MN, Debt collection, 829515, Communication tactics, 
MN, Debt collection, 828131, Communication tactics, 
MN, Credit reporting, 829319, Incorrect information on credit report, 
MN, Debt collection, 827083, Improper contact or sharing of info, 
MN, Student loan, 827586, Dealing with my lender or servicer, 
MN, Credit reporting, 820528, Credit reporting company's investigation, 
MN, Credit reporting, 820527, Credit reporting company's investigation, 
MN, Credit reporting, 820526, Credit reporting company's investigation, 
MN, Student loan, 824155, Dealing with my lender or servicer, 
MN, Debt collection, 824408, Disclosure verification of debt, 
MN, Debt collection, 822152, Cont'd attempts collect debt not owed, 
MN, Credit card, 820791, Rewards, 
MN, Debt collection, 821229, Improper contact or sharing of info, 
MN, Bank account or service, 820691, Problems caused by my funds being low, 
MN, Mortgage, 819312, Credit decision / Underwriting, 
MN, Credit reporting, 823022, Incorrect information on credit report, 
MN, Credit reporting, 816165, Incorrect information on credit report, 
MN, Credit card, 816431, Billing disputes, 
MN, Debt collection, 815300, Cont'd attempts collect debt not owed, 
MN, Student loan, 815515, Can't repay my loan, 
MN, Debt collection, 815594, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 815988, Credit reporting company's investigation, 
MN, Credit reporting, 812620, Incorrect information on credit report, 
MN, Bank account or service, 813554, Problems caused by my funds being low, 
MN, Bank account or service, 813725, Deposits and withdrawals, 
MN, Consumer loan, 812519, Problems when you are unable to pay, 
MN, Consumer loan, 811277, Managing the loan or lease, 
MN, Consumer loan, 809262, Shopping for a loan or lease, 
MN, Credit reporting, 808977, Incorrect information on credit report, 
MN, Credit card, 809170, Rewards, 
MN, Student loan, 810841, Dealing with my lender or servicer, 
MN, Debt collection, 809436, Cont'd attempts collect debt not owed, 
MN, Mortgage, 809858, Credit decision / Underwriting, 
MN, Debt collection, 810104, False statements or representation, 
MN, Debt collection, 808517, Taking/threatening an illegal action, 
MN, Debt collection, 808516, Taking/threatening an illegal action, 
MN, Debt collection, 806899, Cont'd attempts collect debt not owed, 
MN, Debt collection, 808805, Communication tactics, 
MN, Credit reporting, 808868, Credit reporting company's investigation, 
MN, Credit reporting, 806878, Incorrect information on credit report, 
MN, Debt collection, 804851, Cont'd attempts collect debt not owed, 
MN, Credit reporting, 804612, Incorrect information on credit report, 
MN, Student loan, 801483, Can't repay my loan, 
MN, Credit reporting, 802243, Credit monitoring or identity protection, 
MN, Credit card, 798425, Customer service / Customer relations, 
