ID, Credit reporting, 1111667, Unable to get credit report/credit score, 
ID, Debt collection, 1105047, Taking/threatening an illegal action, 
ID, Credit reporting, 1095247, Incorrect information on credit report, 
ID, Credit reporting, 1095246, Incorrect information on credit report, 
ID, Credit reporting, 1095248, Incorrect information on credit report, 
ID, Credit reporting, 1095138, Incorrect information on credit report, 
ID, Debt collection, 1089900, Improper contact or sharing of info, 
ID, Debt collection, 1085326, Taking/threatening an illegal action, 
ID, Student loan, 1084582, Can't repay my loan, 
ID, Consumer loan, 1082337, Problems when you are unable to pay, 
ID, Debt collection, 1082281, Disclosure verification of debt, 
ID, Credit reporting, 1078067, Incorrect information on credit report, 
ID, Bank account or service, 1077284, Deposits and withdrawals, 
ID, Credit card, 1078276, Identity theft / Fraud / Embezzlement, 
ID, Mortgage, 1075205, Settlement process and costs, 
ID, Credit card, 1074081, Unsolicited issuance of credit card, 
ID, Debt collection, 1069436, Cont'd attempts collect debt not owed, 
ID, Consumer loan, 1068709, Managing the loan or lease, 
ID, Credit reporting, 1068404, Incorrect information on credit report, 
ID, Debt collection, 1068459, Cont'd attempts collect debt not owed, 
ID, Credit card, 1064677, Customer service / Customer relations, 
ID, Consumer loan, 1062205, Managing the loan or lease, 
ID, Payday loan, 1059668, Received a loan I didn't apply for, 
ID, Credit card, 1057867, Rewards, 
ID, Debt collection, 1049285, Disclosure verification of debt, 
ID, Credit reporting, 1048246, Incorrect information on credit report, 
ID, Debt collection, 1047222, False statements or representation, 
ID, Bank account or service, 1045758, Deposits and withdrawals, 
ID, Credit card, 1046433, Payoff process, 
ID, Debt collection, 1041505, Cont'd attempts collect debt not owed, 
ID, Debt collection, 1040540, Communication tactics, 
ID, Credit reporting, 1027185, Incorrect information on credit report, 
ID, Credit reporting, 1027336, Incorrect information on credit report, 
ID, Credit reporting, 1024552, Incorrect information on credit report, 
ID, Credit card, 1024906, Billing disputes, 
ID, Credit card, 1022489, Payoff process, 
ID, Credit card, 1023121, Unsolicited issuance of credit card, 
ID, Credit reporting, 1018406, Unable to get credit report/credit score, 
ID, Debt collection, 1017498, Communication tactics, 
ID, Credit card, 1013770, Sale of account, 
ID, Payday loan, 1013609, Can't contact lender, 
ID, Debt collection, 1005181, Cont'd attempts collect debt not owed, 
ID, Mortgage, 1006350, Credit decision / Underwriting, 
ID, Bank account or service, 1006682, Deposits and withdrawals, 
ID, Consumer loan, 1004323, Managing the loan or lease, 
ID, Bank account or service, 1004833, Using a debit or ATM card, 
ID, Credit reporting, 1003795, Improper use of my credit report, 
ID, Debt collection, 1004012, Cont'd attempts collect debt not owed, 
ID, Payday loan, 997101, Can't contact lender, 
ID, Credit card, 996387, Billing disputes, 
ID, Credit reporting, 997834, Incorrect information on credit report, 
ID, Debt collection, 991594, Cont'd attempts collect debt not owed, 
ID, Debt collection, 981883, Cont'd attempts collect debt not owed, 
ID, Student loan, 980309, Can't repay my loan, 
ID, Bank account or service, 976149, Deposits and withdrawals, 
ID, Debt collection, 975684, Communication tactics, 
ID, Credit reporting, 972227, Incorrect information on credit report, 
ID, Debt collection, 970627, Disclosure verification of debt, 
ID, Credit reporting, 970775, Incorrect information on credit report, 
ID, Debt collection, 964461, Communication tactics, 
ID, Debt collection, 963102, Cont'd attempts collect debt not owed, 
ID, Debt collection, 961490, Cont'd attempts collect debt not owed, 
ID, Debt collection, 959224, Cont'd attempts collect debt not owed, 
ID, Credit card, 949540, Billing disputes, 
ID, Mortgage, 944827, Credit decision / Underwriting, 
ID, Debt collection, 944996, False statements or representation, 
ID, Debt collection, 945183, Disclosure verification of debt, 
ID, Debt collection, 943488, Communication tactics, 
ID, Debt collection, 942083, Cont'd attempts collect debt not owed, 
ID, Student loan, 939069, Can't repay my loan, 
ID, Credit reporting, 938390, Unable to get credit report/credit score, 
ID, Debt collection, 934773, Communication tactics, 
ID, Debt collection, 936046, Cont'd attempts collect debt not owed, 
ID, Money transfers, 933358, Fraud or scam, 
ID, Debt collection, 931341, Communication tactics, 
ID, Credit card, 932054, APR or interest rate, 
ID, Bank account or service, 927136, Problems caused by my funds being low, 
ID, Debt collection, 925428, Communication tactics, 
ID, Mortgage, 925299, Credit decision / Underwriting, 
ID, Student loan, 925782, Dealing with my lender or servicer, 
ID, Credit reporting, 923608, Incorrect information on credit report, 
ID, Credit reporting, 923273, Incorrect information on credit report, 
ID, Payday loan, 919709, Received a loan I didn't apply for, 
ID, Consumer loan, 918712, Managing the loan or lease, 
ID, Credit reporting, 917235, Credit reporting company's investigation, 
ID, Credit reporting, 914216, Incorrect information on credit report, 
ID, Debt collection, 914631, Taking/threatening an illegal action, 
ID, Bank account or service, 910840, Deposits and withdrawals, 
ID, Debt collection, 910980, Communication tactics, 
ID, Debt collection, 910084, Disclosure verification of debt, 
ID, Credit reporting, 906224, Incorrect information on credit report, 
ID, Credit reporting, 903389, Incorrect information on credit report, 
ID, Credit reporting, 903498, Incorrect information on credit report, 
ID, Payday loan, 903532, Applied for loan/did not receive money, 
ID, Debt collection, 902588, Cont'd attempts collect debt not owed, 
ID, Credit reporting, 901371, Incorrect information on credit report, 
ID, Debt collection, 901426, Cont'd attempts collect debt not owed, 
ID, Consumer loan, 900039, Taking out the loan or lease, 
ID, Debt collection, 900285, Cont'd attempts collect debt not owed, 
ID, Debt collection, 899889, Cont'd attempts collect debt not owed, 
ID, Debt collection, 892643, Disclosure verification of debt, 
ID, Credit card, 892842, APR or interest rate, 
ID, Bank account or service, 892889, Deposits and withdrawals, 
ID, Bank account or service, 890967, Using a debit or ATM card, 
ID, Debt collection, 891030, Cont'd attempts collect debt not owed, 
ID, Debt collection, 891029, Cont'd attempts collect debt not owed, 
ID, Credit card, 889842, Customer service / Customer relations, 
ID, Bank account or service, 885971, Deposits and withdrawals, 
ID, Credit reporting, 887363, Incorrect information on credit report, 
ID, Credit reporting, 886999, Incorrect information on credit report, 
ID, Credit reporting, 887000, Incorrect information on credit report, 
ID, Credit card, 885638, Bankruptcy, 
ID, Student loan, 880117, Can't repay my loan, 
ID, Debt collection, 876287, Communication tactics, 
ID, Bank account or service, 876915, Problems caused by my funds being low, 
ID, Money transfers, 876056, Other transaction issues, 
ID, Credit reporting, 875005, Incorrect information on credit report, 
ID, Credit reporting, 873378, Incorrect information on credit report, 
ID, Debt collection, 870323, Taking/threatening an illegal action, 
ID, Debt collection, 868922, Disclosure verification of debt, 
ID, Consumer loan, 864245, Managing the loan or lease, 
ID, Credit reporting, 864394, Incorrect information on credit report, 
ID, Debt collection, 861091, Taking/threatening an illegal action, 
ID, Credit reporting, 860081, Incorrect information on credit report, 
ID, Bank account or service, 861394, Problems caused by my funds being low, 
ID, Bank account or service, 861925, Deposits and withdrawals, 
ID, Debt collection, 858965, Cont'd attempts collect debt not owed, 
ID, Credit reporting, 859989, Incorrect information on credit report, 
ID, Debt collection, 859826, Improper contact or sharing of info, 
ID, Credit reporting, 857119, Incorrect information on credit report, 
ID, Credit card, 857131, Closing/Cancelling account, 
ID, Debt collection, 854811, Cont'd attempts collect debt not owed, 
ID, Bank account or service, 851710, Deposits and withdrawals, 
ID, Debt collection, 851850, Improper contact or sharing of info, 
ID, Credit reporting, 851871, Incorrect information on credit report, 
ID, Payday loan, 852151, Charged fees or interest I didn't expect, 
ID, Debt collection, 850607, Disclosure verification of debt, 
ID, Credit reporting, 848561, Improper use of my credit report, 
ID, Payday loan, 847607, Charged bank acct wrong day or amt, 
ID, Student loan, 846446, Dealing with my lender or servicer, 
ID, Debt collection, 845392, Communication tactics, 
ID, Credit reporting, 843607, Incorrect information on credit report, 
ID, Credit reporting, 842283, Incorrect information on credit report, 
ID, Debt collection, 828379, Cont'd attempts collect debt not owed, 
ID, Money transfers, 828468, Other transaction issues, 
ID, Debt collection, 831063, Disclosure verification of debt, 
ID, Credit card, 827865, Payoff process, 
ID, Debt collection, 826691, Disclosure verification of debt, 
ID, Consumer loan, 826820, Managing the loan or lease, 
ID, Debt collection, 825128, Improper contact or sharing of info, 
ID, Debt collection, 815257, Disclosure verification of debt, 
ID, Debt collection, 814203, Improper contact or sharing of info, 
ID, Debt collection, 812868, Cont'd attempts collect debt not owed, 
ID, Debt collection, 808836, Cont'd attempts collect debt not owed, 
ID, Debt collection, 807280, Disclosure verification of debt, 
ID, Money transfers, 800249, Other transaction issues, 
ID, Debt collection, 798851, Communication tactics, 
ID, Money transfers, 799613, Other transaction issues, 
ID, Debt collection, 800344, Improper contact or sharing of info, 
ID, Credit card, 795953, Other, 
ID, Debt collection, 796936, Improper contact or sharing of info, 
ID, Student loan, 795226, Dealing with my lender or servicer, 
ID, Student loan, 792389, Can't repay my loan, 
ID, Debt collection, 790395, Communication tactics, 
ID, Payday loan, 790485, Charged fees or interest I didn't expect, 
