ND, Debt collection, 1086272, Disclosure verification of debt, 
ND, Credit card, 1086099, Credit line increase/decrease, 
ND, Debt collection, 1086273, Disclosure verification of debt, 
ND, Credit reporting, 1073830, Incorrect information on credit report, 
ND, Credit card, 1072308, Customer service / Customer relations, 
ND, Consumer loan, 1069299, Managing the loan or lease, 
ND, Debt collection, 1055574, Improper contact or sharing of info, 
ND, Debt collection, 1056632, Disclosure verification of debt, 
ND, Credit reporting, 1055495, Unable to get credit report/credit score, 
ND, Credit reporting, 1045316, Improper use of my credit report, 
ND, Mortgage, 1043677, Credit decision / Underwriting, 
ND, Credit card, 1040583, Credit card protection / Debt protection, 
ND, Credit reporting, 1027217, Incorrect information on credit report, 
ND, Credit reporting, 1027432, Incorrect information on credit report, 
ND, Debt collection, 1022680, Disclosure verification of debt, 
ND, Credit card, 1023243, Delinquent account, 
ND, Credit reporting, 1017688, Unable to get credit report/credit score, 
ND, Credit reporting, 1014849, Incorrect information on credit report, 
ND, Credit reporting, 997240, Unable to get credit report/credit score, 
ND, Credit reporting, 997861, Incorrect information on credit report, 
ND, Consumer loan, 991444, Managing the loan or lease, 
ND, Debt collection, 979598, False statements or representation, 
ND, Credit reporting, 956031, Improper use of my credit report, 
ND, Credit reporting, 953913, Incorrect information on credit report, 
ND, Credit reporting, 951871, Incorrect information on credit report, 
ND, Debt collection, 941635, Cont'd attempts collect debt not owed, 
ND, Student loan, 941127, Dealing with my lender or servicer, 
ND, Debt collection, 934958, Communication tactics, 
ND, Debt collection, 935433, Cont'd attempts collect debt not owed, 
ND, Credit reporting, 935482, Incorrect information on credit report, 
ND, Credit reporting, 935484, Incorrect information on credit report, 
ND, Credit reporting, 935483, Incorrect information on credit report, 
ND, Debt collection, 923617, Communication tactics, 
ND, Credit card, 920192, Billing disputes, 
ND, Debt collection, 900409, Cont'd attempts collect debt not owed, 
ND, Debt collection, 897591, Cont'd attempts collect debt not owed, 
ND, Credit reporting, 889007, Incorrect information on credit report, 
ND, Credit card, 887784, APR or interest rate, 
ND, Debt collection, 884166, Taking/threatening an illegal action, 
ND, Debt collection, 884165, Taking/threatening an illegal action, 
ND, Debt collection, 881743, Cont'd attempts collect debt not owed, 
ND, Bank account or service, 877225, Problems caused by my funds being low, 
ND, Credit reporting, 874043, Incorrect information on credit report, 
ND, Debt collection, 870012, Cont'd attempts collect debt not owed, 
ND, Credit card, 860012, Closing/Cancelling account, 
ND, Debt collection, 854523, Cont'd attempts collect debt not owed, 
ND, Consumer loan, 854803, Managing the loan or lease, 
ND, Debt collection, 849774, Cont'd attempts collect debt not owed, 
ND, Debt collection, 836760, Communication tactics, 
ND, Student loan, 832456, Can't repay my loan, 
ND, Student loan, 829358, Can't repay my loan, 
ND, Credit reporting, 820516, Credit reporting company's investigation, 
ND, Bank account or service, 825608, Using a debit or ATM card, 
ND, Consumer loan, 823505, Managing the loan or lease, 
ND, Mortgage, 822263, Settlement process and costs, 
ND, Credit reporting, 819324, Incorrect information on credit report, 
ND, Debt collection, 807809, Disclosure verification of debt, 
ND, Credit reporting, 806204, Incorrect information on credit report, 
ND, Debt collection, 802139, Disclosure verification of debt, 
ND, Credit reporting, 786582, Incorrect information on credit report, 
ND, Student loan, 783878, Can't repay my loan, 
ND, Credit card, 784087, Customer service / Customer relations, 
ND, Credit reporting, 779662, Credit monitoring or identity protection, 
ND, Debt collection, 778360, Cont'd attempts collect debt not owed, 
ND, Debt collection, 778361, Cont'd attempts collect debt not owed, 
ND, Debt collection, 776651, Cont'd attempts collect debt not owed, 
ND, Credit reporting, 777608, Unable to get credit report/credit score, 
ND, Credit reporting, 777609, Incorrect information on credit report, 
ND, Credit card, 765117, Billing disputes, 
ND, Consumer loan, 764080, Managing the loan or lease, 
ND, Credit reporting, 761180, Incorrect information on credit report, 
ND, Credit reporting, 761179, Incorrect information on credit report, 
ND, Credit reporting, 761182, Unable to get credit report/credit score, 
ND, Credit reporting, 761181, Incorrect information on credit report, 
ND, Credit reporting, 762909, Incorrect information on credit report, 
ND, Debt collection, 750999, Taking/threatening an illegal action, 
ND, Credit reporting, 747891, Incorrect information on credit report, 
ND, Credit reporting, 739475, Incorrect information on credit report, 
ND, Credit reporting, 738616, Incorrect information on credit report, 
ND, Debt collection, 732388, False statements or representation, 
ND, Debt collection, 727037, Communication tactics, 
ND, Debt collection, 726496, Cont'd attempts collect debt not owed, 
ND, Credit reporting, 714324, Incorrect information on credit report, 
ND, Debt collection, 708885, Taking/threatening an illegal action, 
ND, Credit reporting, 707256, Incorrect information on credit report, 
ND, Credit reporting, 704903, Unable to get credit report/credit score, 
ND, Debt collection, 702003, Cont'd attempts collect debt not owed, 
ND, Debt collection, 702921, Cont'd attempts collect debt not owed, 
ND, Debt collection, 702920, Cont'd attempts collect debt not owed, 
ND, Credit reporting, 685358, Unable to get credit report/credit score, 
ND, Credit reporting, 676594, Incorrect information on credit report, 
ND, Debt collection, 666220, Cont'd attempts collect debt not owed, 
ND, Debt collection, 666221, Cont'd attempts collect debt not owed, 
ND, Bank account or service, 656029, Deposits and withdrawals, 
ND, Debt collection, 649654, Disclosure verification of debt, 
ND, Credit reporting, 648160, Incorrect information on credit report, 
ND, Mortgage, 639134, Settlement process and costs, 
ND, Consumer loan, 631952, Shopping for a line of credit, 
ND, Consumer loan, 609417, Taking out the loan or lease, 
ND, Student loan, 593713, Repaying your loan, 
ND, Credit card, 592450, Other, 
ND, Bank account or service, 574004, Deposits and withdrawals, 
ND, Debt collection, 568035, Cont'd attempts collect debt not owed, 
ND, Debt collection, 553213, Disclosure verification of debt, 
ND, Debt collection, 548420, Disclosure verification of debt, 
ND, Debt collection, 526514, Improper contact or sharing of info, 
ND, Debt collection, 526400, Taking/threatening an illegal action, 
ND, Consumer loan, 525861, Managing the loan or lease, 
ND, Debt collection, 524048, Disclosure verification of debt, 
ND, Credit card, 486001, Transaction issue, 
ND, Credit card, 462411, Billing disputes, 
ND, Mortgage, 461916, Credit decision / Underwriting, 
ND, Bank account or service, 459612, Using a debit or ATM card, 
ND, Mortgage, 448619, Credit decision / Underwriting, 
ND, Credit reporting, 431027, Credit reporting company's investigation, 
ND, Credit card, 415322, Identity theft / Fraud / Embezzlement, 
ND, Credit card, 409633, Billing disputes, 
ND, Credit card, 408473, Collection practices, 
ND, Credit card, 398943, Collection debt dispute, 
ND, Credit reporting, 394707, Incorrect information on credit report, 
ND, Credit card, 381596, APR or interest rate, 
ND, Credit card, 374162, Billing disputes, 
ND, Consumer loan, 366247, Taking out the loan or lease, 
