IN, Credit reporting, 1109309, Incorrect information on credit report, 
IN, Credit card, 1101749, Other, 
IN, Student loan, 1100127, Can't repay my loan, 
IN, Credit reporting, 1099593, Credit reporting company's investigation, 
IN, Credit reporting, 1100131, Unable to get credit report/credit score, 
IN, Credit reporting, 1098167, Incorrect information on credit report, 
IN, Consumer loan, 1097769, Shopping for a loan or lease, 
IN, Credit card, 1097482, Other, 
IN, Credit reporting, 1096520, Incorrect information on credit report, 
IN, Credit reporting, 1096519, Incorrect information on credit report, 
IN, Credit reporting, 1096518, Incorrect information on credit report, 
IN, Debt collection, 1093291, Communication tactics, 
IN, Credit reporting, 1096435, Credit reporting company's investigation, 
IN, Debt collection, 1092218, Communication tactics, 
IN, Student loan, 1092217, Dealing with my lender or servicer, 
IN, Debt collection, 1093064, Communication tactics, 
IN, Credit card, 1091150, Identity theft / Fraud / Embezzlement, 
IN, Student loan, 1090135, Can't repay my loan, 
IN, Debt collection, 1090633, Cont'd attempts collect debt not owed, 
IN, Credit reporting, 1086936, Incorrect information on credit report, 
IN, Consumer loan, 1086852, Taking out the loan or lease, 
IN, Student loan, 1086566, Dealing with my lender or servicer, 
IN, Bank account or service, 1086180, Deposits and withdrawals, 
IN, Bank account or service, 1085135, Deposits and withdrawals, 
IN, Debt collection, 1084622, Improper contact or sharing of info, 
IN, Consumer loan, 1083264, Managing the loan or lease, 
IN, Debt collection, 1084360, Improper contact or sharing of info, 
IN, Debt collection, 1084623, Improper contact or sharing of info, 
IN, Mortgage, 1084255, Settlement process and costs, 
IN, Debt collection, 1079457, Cont'd attempts collect debt not owed, 
IN, Bank account or service, 1079876, Problems caused by my funds being low, 
IN, Student loan, 1077538, Can't repay my loan, 
IN, Money transfers, 1078243, Other transaction issues, 
IN, Student loan, 1078731, Getting a loan, 
IN, Student loan, 1077827, Can't repay my loan, 
IN, Consumer loan, 1078652, Problems when you are unable to pay, 
IN, Payday loan, 1077498, Can't contact lender, 
IN, Debt collection, 1077125, Taking/threatening an illegal action, 
IN, Credit reporting, 1076909, Incorrect information on credit report, 
IN, Credit reporting, 1076184, Incorrect information on credit report, 
IN, Payday loan, 1075688, Charged fees or interest I didn't expect, 
IN, Debt collection, 1076765, Improper contact or sharing of info, 
IN, Credit card, 1075167, APR or interest rate, 
IN, Bank account or service, 1076654, Problems caused by my funds being low, 
IN, Consumer loan, 1071423, Managing the loan or lease, 
IN, Debt collection, 1071098, Cont'd attempts collect debt not owed, 
IN, Credit reporting, 1072512, Incorrect information on credit report, 
IN, Credit reporting, 1072511, Incorrect information on credit report, 
IN, Debt collection, 1071455, Cont'd attempts collect debt not owed, 
IN, Consumer loan, 1069833, Managing the loan or lease, 
IN, Consumer loan, 1070644, Taking out the loan or lease, 
IN, Debt collection, 1070523, Cont'd attempts collect debt not owed, 
IN, Consumer loan, 1070045, Taking out the loan or lease, 
