IL, Debt collection, 1111488, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1112055, Unable to get credit report/credit score, 
IL, Consumer loan, 1110152, Taking out the loan or lease, 
IL, Credit reporting, 1109171, Incorrect information on credit report, 
IL, Debt collection, 1106859, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1106860, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1107141, Communication tactics, 
IL, Credit reporting, 1108205, Credit reporting company's investigation, 
IL, Credit reporting, 1103606, Incorrect information on credit report, 
IL, Debt collection, 1102219, Communication tactics, 
IL, Credit reporting, 1103914, Incorrect information on credit report, 
IL, Debt collection, 1102665, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1101706, Communication tactics, 
IL, Debt collection, 1102405, Communication tactics, 
IL, Debt collection, 1100672, Disclosure verification of debt, 
IL, Bank account or service, 1100932, Deposits and withdrawals, 
IL, Debt collection, 1101321, Taking/threatening an illegal action, 
IL, Debt collection, 1102411, Disclosure verification of debt, 
IL, Debt collection, 1101421, Cont'd attempts collect debt not owed, 
IL, Bank account or service, 1098400, Problems caused by my funds being low, 
IL, Credit card, 1097891, Billing statement, 
IL, Credit reporting, 1099327, Incorrect information on credit report, 
IL, Credit reporting, 1099458, Credit reporting company's investigation, 
IL, Debt collection, 1099222, Taking/threatening an illegal action, 
IL, Bank account or service, 1100008, Problems caused by my funds being low, 
IL, Debt collection, 1098883, Communication tactics, 
IL, Student loan, 1097860, Can't repay my loan, 
IL, Debt collection, 1098237, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1097525, Unable to get credit report/credit score, 
IL, Credit reporting, 1097303, Unable to get credit report/credit score, 
IL, Bank account or service, 1096086, Deposits and withdrawals, 
IL, Bank account or service, 1095968, Deposits and withdrawals, 
IL, Debt collection, 1097200, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1097486, Incorrect information on credit report, 
IL, Consumer loan, 1095868, Managing the loan or lease, 
IL, Debt collection, 1096498, Cont'd attempts collect debt not owed, 
IL, Consumer loan, 1093558, Problems when you are unable to pay, 
IL, Credit card, 1094401, Late fee, 
IL, Credit card, 1094913, Other, 
IL, Debt collection, 1094615, Improper contact or sharing of info, 
IL, Credit card, 1092193, Delinquent account, 
IL, Student loan, 1091923, Can't repay my loan, 
IL, Debt collection, 1092541, Cont'd attempts collect debt not owed, 
IL, Bank account or service, 1091902, Using a debit or ATM card, 
IL, Bank account or service, 1091443, Problems caused by my funds being low, 
IL, Credit reporting, 1087984, Unable to get credit report/credit score, 
IL, Debt collection, 1088173, Communication tactics, 
IL, Credit reporting, 1087142, Credit reporting company's investigation, 
IL, Debt collection, 1087151, Cont'd attempts collect debt not owed, 
IL, Credit card, 1089363, Balance transfer, 
IL, Credit reporting, 1090349, Credit monitoring or identity protection, 
IL, Credit reporting, 1089352, Credit reporting company's investigation, 
IL, Debt collection, 1089387, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1089388, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1087149, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1087148, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1087023, Incorrect information on credit report, 
IL, Credit reporting, 1087090, Unable to get credit report/credit score, 
IL, Bank account or service, 1086326, Problems caused by my funds being low, 
IL, Bank account or service, 1085787, Deposits and withdrawals, 
IL, Debt collection, 1085425, Cont'd attempts collect debt not owed, 
IL, Bank account or service, 1085398, Using a debit or ATM card, 
IL, Credit reporting, 1085428, Incorrect information on credit report, 
IL, Credit reporting, 1085427, Incorrect information on credit report, 
IL, Credit card, 1086299, Customer service / Customer relations, 
IL, Debt collection, 1085270, Disclosure verification of debt, 
IL, Credit reporting, 1083707, Incorrect information on credit report, 
IL, Credit reporting, 1084531, Unable to get credit report/credit score, 
IL, Credit card, 1085098, Customer service / Customer relations, 
IL, Credit reporting, 1084326, Incorrect information on credit report, 
IL, Debt collection, 1085143, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1083122, Communication tactics, 
IL, Credit reporting, 1084644, Credit reporting company's investigation, 
IL, Debt collection, 1083746, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1083169, Credit reporting company's investigation, 
IL, Credit reporting, 1083168, Credit reporting company's investigation, 
IL, Student loan, 1083512, Can't repay my loan, 
IL, Debt collection, 1082601, Disclosure verification of debt, 
IL, Payday loan, 1081598, Charged fees or interest I didn't expect, 
IL, Credit card, 1082534, Payoff process, 
IL, Credit card, 1081176, Other, 
IL, Debt collection, 1083515, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1082370, Cont'd attempts collect debt not owed, 
IL, Bank account or service, 1081286, Deposits and withdrawals, 
IL, Debt collection, 1082600, Communication tactics, 
IL, Bank account or service, 1081871, Problems caused by my funds being low, 
IL, Money transfers, 1082579, Other transaction issues, 
IL, Mortgage, 1079978, Credit decision / Underwriting, 
IL, Credit card, 1080237, Cash advance, 
IL, Bank account or service, 1080512, Deposits and withdrawals, 
IL, Bank account or service, 1081454, Problems caused by my funds being low, 
IL, Credit reporting, 1079277, Incorrect information on credit report, 
IL, Consumer loan, 1079665, Problems when you are unable to pay, 
IL, Debt collection, 1079230, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1079228, Disclosure verification of debt, 
IL, Mortgage, 1080550, Other, 
IL, Bank account or service, 1081547, Deposits and withdrawals, 
IL, Debt collection, 1081506, False statements or representation, 
IL, Debt collection, 1081505, False statements or representation, 
IL, Debt collection, 1079229, Disclosure verification of debt, 
IL, Credit reporting, 1078163, Incorrect information on credit report, 
IL, Credit reporting, 1078164, Incorrect information on credit report, 
IL, Credit reporting, 1078165, Incorrect information on credit report, 
IL, Credit card, 1077918, Credit determination, 
IL, Credit reporting, 1078035, Incorrect information on credit report, 
IL, Credit reporting, 1078037, Incorrect information on credit report, 
IL, Credit card, 1078081, Credit determination, 
IL, Credit reporting, 1078036, Incorrect information on credit report, 
IL, Student loan, 1079549, Dealing with my lender or servicer, 
IL, Consumer loan, 1078173, Problems when you are unable to pay, 
IL, Student loan, 1078402, Dealing with my lender or servicer, 
IL, Payday loan, 1077820, Received a loan I didn't apply for, 
IL, Credit reporting, 1077131, Incorrect information on credit report, 
IL, Consumer loan, 1077108, Problems when you are unable to pay, 
IL, Credit reporting, 1077133, Incorrect information on credit report, 
IL, Credit reporting, 1077132, Incorrect information on credit report, 
IL, Consumer loan, 1077109, Taking out the loan or lease, 
IL, Credit card, 1077009, Closing/Cancelling account, 
IL, Credit reporting, 1076712, Incorrect information on credit report, 
IL, Payday loan, 1076197, Received a loan I didn't apply for, 
IL, Credit reporting, 1075817, Incorrect information on credit report, 
IL, Credit reporting, 1075717, Incorrect information on credit report, 
IL, Bank account or service, 1076693, Problems caused by my funds being low, 
IL, Credit reporting, 1075360, Credit reporting company's investigation, 
IL, Credit card, 1076714, Late fee, 
IL, Debt collection, 1074714, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1075591, Communication tactics, 
IL, Payday loan, 1076309, Payment to acct not credited, 
IL, Bank account or service, 1075604, Problems caused by my funds being low, 
IL, Credit card, 1073044, Credit card protection / Debt protection, 
IL, Credit card, 1073988, Identity theft / Fraud / Embezzlement, 
IL, Credit card, 1075144, Transaction issue, 
IL, Credit card, 1074166, Identity theft / Fraud / Embezzlement, 
IL, Credit card, 1073064, Other, 
IL, Bank account or service, 1075221, Using a debit or ATM card, 
IL, Money transfers, 1076729, Fraud or scam, 
IL, Credit reporting, 1073263, Incorrect information on credit report, 
IL, Debt collection, 1074037, Improper contact or sharing of info, 
IL, Debt collection, 1073946, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1073945, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1071993, Incorrect information on credit report, 
IL, Debt collection, 1071365, Improper contact or sharing of info, 
IL, Credit reporting, 1071994, Incorrect information on credit report, 
IL, Bank account or service, 1073282, Problems caused by my funds being low, 
IL, Credit card, 1073235, Identity theft / Fraud / Embezzlement, 
IL, Credit reporting, 1073262, Incorrect information on credit report, 
IL, Debt collection, 1072209, Cont'd attempts collect debt not owed, 
IL, Student loan, 1072682, Dealing with my lender or servicer, 
IL, Credit reporting, 1071995, Incorrect information on credit report, 
IL, Debt collection, 1070573, Communication tactics, 
IL, Credit card, 1070996, Payoff process, 
IL, Debt collection, 1070462, Communication tactics, 
IL, Credit card, 1069567, APR or interest rate, 
IL, Debt collection, 1070008, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1069195, Improper contact or sharing of info, 
IL, Debt collection, 1069772, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1070324, Incorrect information on credit report, 
IL, Credit card, 1071070, Other, 
IL, Student loan, 1069503, Can't repay my loan, 
IL, Debt collection, 1070572, Communication tactics, 
IL, Student loan, 1068869, Dealing with my lender or servicer, 
IL, Mortgage, 1068954, Settlement process and costs, 
IL, Debt collection, 1069286, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1068645, Credit reporting company's investigation, 
IL, Debt collection, 1068672, Cont'd attempts collect debt not owed, 
IL, Mortgage, 1068317, Settlement process and costs, 
IL, Credit reporting, 1068309, Credit reporting company's investigation, 
IL, Debt collection, 1068464, Disclosure verification of debt, 
IL, Credit card, 1068455, Identity theft / Fraud / Embezzlement, 
IL, Payday loan, 1068162, Can't contact lender, 
IL, Credit reporting, 1068022, Improper use of my credit report, 
IL, Credit card, 1068227, Late fee, 
IL, Credit card, 1068128, Other fee, 
IL, Credit reporting, 1068021, Improper use of my credit report, 
IL, Debt collection, 1068236, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1068023, Improper use of my credit report, 
IL, Mortgage, 1066726, Settlement process and costs, 
IL, Debt collection, 1067474, Improper contact or sharing of info, 
IL, Debt collection, 1067529, Cont'd attempts collect debt not owed, 
IL, Payday loan, 1066973, Charged fees or interest I didn't expect, 
IL, Debt collection, 1067194, Disclosure verification of debt, 
IL, Credit card, 1064981, Billing disputes, 
IL, Credit reporting, 1066502, Incorrect information on credit report, 
IL, Consumer loan, 1064817, Managing the loan or lease, 
IL, Credit reporting, 1066500, Incorrect information on credit report, 
IL, Credit reporting, 1065266, Unable to get credit report/credit score, 
IL, Credit card, 1065852, APR or interest rate, 
IL, Credit card, 1066501, Other, 
IL, Debt collection, 1062705, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1062984, Disclosure verification of debt, 
IL, Consumer loan, 1063671, Problems when you are unable to pay, 
IL, Consumer loan, 1062920, Managing the loan or lease, 
IL, Credit reporting, 1063149, Incorrect information on credit report, 
IL, Mortgage, 1062700, Settlement process and costs, 
IL, Debt collection, 1064644, Communication tactics, 
IL, Debt collection, 1064713, False statements or representation, 
IL, Student loan, 1062775, Dealing with my lender or servicer, 
IL, Credit card, 1061231, Credit line increase/decrease, 
IL, Consumer loan, 1061975, Managing the loan or lease, 
IL, Debt collection, 1061637, Disclosure verification of debt, 
IL, Bank account or service, 1060676, Deposits and withdrawals, 
IL, Debt collection, 1062226, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1061452, Communication tactics, 
IL, Money transfers, 1061283, Other transaction issues, 
IL, Debt collection, 1061636, Disclosure verification of debt, 
IL, Debt collection, 1062524, Communication tactics, 
IL, Credit reporting, 1064142, Incorrect information on credit report, 
IL, Bank account or service, 1061643, Deposits and withdrawals, 
IL, Debt collection, 1060883, Cont'd attempts collect debt not owed, 
IL, Student loan, 1060180, Can't repay my loan, 
IL, Student loan, 1060201, Can't repay my loan, 
IL, Debt collection, 1059624, Communication tactics, 
IL, Debt collection, 1059591, Disclosure verification of debt, 
IL, Debt collection, 1059590, Disclosure verification of debt, 
IL, Credit card, 1059660, Billing disputes, 
IL, Payday loan, 1058753, Received a loan I didn't apply for, 
IL, Credit card, 1058906, Delinquent account, 
IL, Student loan, 1058905, Can't repay my loan, 
IL, Credit card, 1058907, Credit card protection / Debt protection, 
IL, Credit reporting, 1059068, Incorrect information on credit report, 
IL, Credit reporting, 1058592, Incorrect information on credit report, 
IL, Student loan, 1058896, Dealing with my lender or servicer, 
IL, Credit reporting, 1058202, Credit reporting company's investigation, 
IL, Debt collection, 1058181, Disclosure verification of debt, 
IL, Credit card, 1058356, Forbearance / Workout plans, 
IL, Credit card, 1058360, Billing statement, 
IL, Money transfers, 1058373, Fraud or scam, 
IL, Credit reporting, 1058422, Credit monitoring or identity protection, 
IL, Debt collection, 1058457, Communication tactics, 
IL, Debt collection, 1058173, Disclosure verification of debt, 
IL, Credit reporting, 1057153, Incorrect information on credit report, 
IL, Debt collection, 1057269, Cont'd attempts collect debt not owed, 
IL, Bank account or service, 1057332, Deposits and withdrawals, 
IL, Credit reporting, 1057344, Incorrect information on credit report, 
IL, Credit reporting, 1057343, Incorrect information on credit report, 
IL, Credit reporting, 1057342, Incorrect information on credit report, 
IL, Debt collection, 1055015, Communication tactics, 
IL, Debt collection, 1055586, Cont'd attempts collect debt not owed, 
IL, Debt collection, 1055690, Disclosure verification of debt, 
IL, Debt collection, 1055689, Disclosure verification of debt, 
IL, Debt collection, 1055749, Disclosure verification of debt, 
IL, Credit reporting, 1055373, Incorrect information on credit report, 
IL, Credit card, 1055983, Customer service / Customer relations, 
IL, Debt collection, 1054716, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1054901, Incorrect information on credit report, 
IL, Debt collection, 1054842, Cont'd attempts collect debt not owed, 
IL, Credit reporting, 1056115, Credit reporting company's investigation, 
IL, Credit reporting, 1056369, Credit reporting company's investigation, 
IL, Bank account or service, 1052963, Using a debit or ATM card, 
IL, Credit reporting, 1053030, Incorrect information on credit report, 
