VI, Credit reporting, 1097604, Incorrect information on credit report, 
VI, Bank account or service, 1075529, Deposits and withdrawals, 
VI, Credit reporting, 1061478, Incorrect information on credit report, 
VI, Bank account or service, 1016032, Using a debit or ATM card, 
VI, Bank account or service, 973346, Deposits and withdrawals, 
VI, Money transfers, 957440, Other service issues, 
VI, Debt collection, 917436, Communication tactics, 
VI, Credit reporting, 907483, Incorrect information on credit report, 
VI, Bank account or service, 856658, Deposits and withdrawals, 
VI, Credit card, 828852, Late fee, 
VI, Mortgage, 793627, Settlement process and costs, 
VI, Debt collection, 794443, Communication tactics, 
VI, Credit card, 774516, Payoff process, 
VI, Debt collection, 768054, Communication tactics, 
VI, Bank account or service, 735877, Deposits and withdrawals, 
VI, Credit card, 706404, Closing/Cancelling account, 
VI, Credit card, 680418, Billing disputes, 
VI, Bank account or service, 675949, Deposits and withdrawals, 
VI, Credit card, 598656, Other, 
VI, Credit card, 599119, Billing statement, 
VI, Debt collection, 588523, Disclosure verification of debt, 
VI, Debt collection, 489481, Communication tactics, 
VI, Credit card, 464645, Other, 
VI, Bank account or service, 459796, Problems caused by my funds being low, 
VI, Credit card, 418922, Credit line increase/decrease, 
VI, Credit card, 272929, Billing statement, 
VI, Credit card, 264093, Closing/Cancelling account, 
VI, Credit card, 211594, Billing disputes, 
VI, Credit card, 200438, Other, 
VI, Bank account or service, 161273, Using a debit or ATM card, 
VI, Credit card, 144158, Closing/Cancelling account, 
VI, Bank account or service, 141702, Using a debit or ATM card, 
VI, Bank account or service, 131719, Problems caused by my funds being low, 
VI, Credit card, 32465, Identity theft / Fraud / Embezzlement, 
