 Student loan, 1109387, Dealing with my lender or servicer, 
 Mortgage, 1106785, Credit decision / Underwriting, 
 Student loan, 1101065, Dealing with my lender or servicer, 
 Debt collection, 1085829, Cont'd attempts collect debt not owed, 
 Debt collection, 1077363, Disclosure verification of debt, 
 Payday loan, 1076161, Charged fees or interest I didn't expect, 
 Credit card, 1073062, Other, 
 Debt collection, 1071065, Cont'd attempts collect debt not owed, 
 Debt collection, 1071066, Cont'd attempts collect debt not owed, 
 Bank account or service, 1069265, Deposits and withdrawals, 
 Credit card, 1065864, Billing disputes, 
 Debt collection, 1059018, Taking/threatening an illegal action, 
 Debt collection, 1059334, Cont'd attempts collect debt not owed, 
 Debt collection, 1058886, Communication tactics, 
 Debt collection, 1058256, Communication tactics, 
 Mortgage, 1057197, Settlement process and costs, 
 Debt collection, 1050513, Communication tactics, 
 Credit reporting, 1048688, Credit reporting company's investigation, 
 Credit reporting, 1046287, Incorrect information on credit report, 
 Credit card, 1042392, Billing disputes, 
 Debt collection, 1034010, Taking/threatening an illegal action, 
 Debt collection, 1034009, Taking/threatening an illegal action, 
 Debt collection, 1034011, Taking/threatening an illegal action, 
 Debt collection, 1032465, Improper contact or sharing of info, 
 Credit reporting, 1031614, Incorrect information on credit report, 
 Credit reporting, 1031613, Incorrect information on credit report, 
 Student loan, 1028714, Dealing with my lender or servicer, 
 Debt collection, 1030178, Taking/threatening an illegal action, 
 Credit reporting, 1024293, Incorrect information on credit report, 
 Credit card, 1026211, Other, 
 Credit reporting, 1023171, Incorrect information on credit report, 
 Debt collection, 1014649, Disclosure verification of debt, 
 Credit reporting, 1014663, Improper use of my credit report, 
 Credit reporting, 1011465, Incorrect information on credit report, 
 Credit card, 1002929, Customer service / Customer relations, 
 Credit card, 1002928, Customer service / Customer relations, 
 Credit reporting, 1003258, Incorrect information on credit report, 
 Credit reporting, 1003257, Incorrect information on credit report, 
 Student loan, 1005617, Can't repay my loan, 
 Student loan, 1005619, Can't repay my loan, 
 Student loan, 1005618, Can't repay my loan, 
 Bank account or service, 1003415, Deposits and withdrawals, 
 Credit reporting, 997685, Incorrect information on credit report, 
 Credit card, 996622, Late fee, 
 Debt collection, 993166, Cont'd attempts collect debt not owed, 
 Debt collection, 994325, False statements or representation, 
 Credit reporting, 979622, Incorrect information on credit report, 
 Debt collection, 976907, Cont'd attempts collect debt not owed, 
 Credit reporting, 976741, Unable to get credit report/credit score, 
 Credit reporting, 973816, Incorrect information on credit report, 
 Credit reporting, 973835, Credit reporting company's investigation, 
 Debt collection, 972266, Cont'd attempts collect debt not owed, 
 Consumer loan, 964261, Problems when you are unable to pay, 
 Debt collection, 951764, Cont'd attempts collect debt not owed, 
 Credit reporting, 950051, Credit monitoring or identity protection, 
 Credit reporting, 949330, Credit reporting company's investigation, 
 Credit card, 949329, Delinquent account, 
 Credit reporting, 949331, Incorrect information on credit report, 
 Debt collection, 939196, Communication tactics, 
 Consumer loan, 939457, Taking out the loan or lease, 
 Payday loan, 934686, Charged fees or interest I didn't expect, 
 Credit reporting, 930024, Incorrect information on credit report, 
 Debt collection, 925064, Communication tactics, 
 Debt collection, 925063, Communication tactics, 
 Bank account or service, 919200, Deposits and withdrawals, 
 Debt collection, 919568, Disclosure verification of debt, 
 Debt collection, 908686, Cont'd attempts collect debt not owed, 
 Debt collection, 908685, Cont'd attempts collect debt not owed, 
 Debt collection, 902376, Cont'd attempts collect debt not owed, 
 Credit reporting, 902812, Incorrect information on credit report, 
 Credit reporting, 898987, Unable to get credit report/credit score, 
 Credit card, 898274, Late fee, 
