 Debt collection, 1111435, Cont'd attempts collect debt not owed, 
 Credit reporting, 1112049, Incorrect information on credit report, 
 Credit reporting, 1110646, Incorrect information on credit report, 
 Debt collection, 1109079, Cont'd attempts collect debt not owed, 
 Credit reporting, 1105062, Incorrect information on credit report, 
 Credit reporting, 1105023, Incorrect information on credit report, 
 Credit reporting, 1105061, Incorrect information on credit report, 
 Credit reporting, 1105669, Credit reporting company's investigation, 
 Credit reporting, 1103996, Credit reporting company's investigation, 
 Debt collection, 1103927, Improper contact or sharing of info, 
 Credit reporting, 1101256, Incorrect information on credit report, 
 Credit reporting, 1102289, Incorrect information on credit report, 
 Credit reporting, 1102288, Incorrect information on credit report, 
 Debt collection, 1101604, Cont'd attempts collect debt not owed, 
 Debt collection, 1098807, Improper contact or sharing of info, 
 Debt collection, 1098603, Cont'd attempts collect debt not owed, 
 Debt collection, 1099069, Cont'd attempts collect debt not owed, 
 Debt collection, 1099064, Disclosure verification of debt, 
 Debt collection, 1099139, Communication tactics, 
 Debt collection, 1101758, Cont'd attempts collect debt not owed, 
 Debt collection, 1096479, Improper contact or sharing of info, 
 Debt collection, 1095595, Communication tactics, 
 Credit reporting, 1096198, Unable to get credit report/credit score, 
 Bank account or service, 1094493, Problems caused by my funds being low, 
 Debt collection, 1093882, Communication tactics, 
 Payday loan, 1094083, Charged fees or interest I didn't expect, 
 Credit card, 1094082, Closing/Cancelling account, 
 Debt collection, 1094119, False statements or representation, 
 Credit reporting, 1094258, Credit reporting company's investigation, 
 Consumer loan, 1094465, Managing the loan or lease, 
 Debt collection, 1094101, Cont'd attempts collect debt not owed, 
 Credit reporting, 1094317, Incorrect information on credit report, 
 Credit reporting, 1091305, Incorrect information on credit report, 
 Credit card, 1092412, Closing/Cancelling account, 
 Bank account or service, 1087976, Using a debit or ATM card, 
 Debt collection, 1087923, Disclosure verification of debt, 
 Debt collection, 1087922, Disclosure verification of debt, 
 Debt collection, 1090119, Communication tactics, 
 Credit card, 1090370, Advertising and marketing, 
 Credit card, 1090649, Balance transfer, 
 Credit reporting, 1089356, Incorrect information on credit report, 
 Consumer loan, 1089361, Managing the loan or lease, 
 Credit card, 1089467, Billing statement, 
 Credit reporting, 1087016, Incorrect information on credit report, 
 Credit card, 1087077, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1085349, Disclosure verification of debt, 
 Credit reporting, 1084222, Incorrect information on credit report, 
 Debt collection, 1083715, Taking/threatening an illegal action, 
 Consumer loan, 1084593, Managing the loan or lease, 
 Debt collection, 1083681, Cont'd attempts collect debt not owed, 
 Debt collection, 1084547, Improper contact or sharing of info, 
 Credit card, 1083324, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1085268, Incorrect information on credit report, 
 Credit reporting, 1082484, Incorrect information on credit report, 
 Credit reporting, 1082488, Incorrect information on credit report, 
 Credit reporting, 1082487, Incorrect information on credit report, 
 Credit reporting, 1082701, Incorrect information on credit report, 
 Credit reporting, 1082489, Incorrect information on credit report, 
 Bank account or service, 1081746, Deposits and withdrawals, 
 Credit reporting, 1082486, Incorrect information on credit report, 
 Consumer loan, 1082629, Problems when you are unable to pay, 
 Credit reporting, 1082485, Incorrect information on credit report, 
 Consumer loan, 1081659, Managing the loan or lease, 
 Debt collection, 1080038, Cont'd attempts collect debt not owed, 
 Credit reporting, 1079631, Unable to get credit report/credit score, 
 Credit reporting, 1080364, Credit monitoring or identity protection, 
 Credit reporting, 1080365, Credit monitoring or identity protection, 
 Credit card, 1078336, Billing disputes, 
 Credit reporting, 1077515, Incorrect information on credit report, 
 Bank account or service, 1078005, Deposits and withdrawals, 
 Student loan, 1077101, Getting a loan, 
 Credit card, 1076905, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1076958, Incorrect information on credit report, 
 Debt collection, 1075835, False statements or representation, 
 Debt collection, 1073338, Communication tactics, 
 Credit card, 1073297, Closing/Cancelling account, 
 Credit reporting, 1073061, Incorrect information on credit report, 
 Debt collection, 1073337, Communication tactics, 
 Debt collection, 1075041, Communication tactics, 
 Credit card, 1075233, APR or interest rate, 
 Consumer loan, 1072623, Problems when you are unable to pay, 
 Credit reporting, 1071315, Unable to get credit report/credit score, 
 Money transfers, 1073266, Money was not available when promised, 
 Credit card, 1071774, Other, 
 Debt collection, 1069051, Cont'd attempts collect debt not owed, 
 Debt collection, 1070050, Disclosure verification of debt, 
 Debt collection, 1070441, Taking/threatening an illegal action, 
 Credit card, 1069665, Other, 
 Credit card, 1071226, Customer service / Customer relations, 
 Bank account or service, 1070633, Problems caused by my funds being low, 
 Credit reporting, 1071305, Credit monitoring or identity protection, 
 Debt collection, 1070095, Cont'd attempts collect debt not owed, 
 Bank account or service, 1068555, Deposits and withdrawals, 
 Credit card, 1068909, Other, 
 Debt collection, 1068775, Cont'd attempts collect debt not owed, 
 Student loan, 1069306, Can't repay my loan, 
 Credit reporting, 1068509, Incorrect information on credit report, 
 Credit reporting, 1068947, Incorrect information on credit report, 
 Credit reporting, 1068948, Incorrect information on credit report, 
 Credit card, 1068338, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1068637, Unable to get credit report/credit score, 
 Debt collection, 1068270, Cont'd attempts collect debt not owed, 
 Debt collection, 1068271, Cont'd attempts collect debt not owed, 
 Credit card, 1068027, Credit line increase/decrease, 
 Credit reporting, 1067008, Incorrect information on credit report, 
 Debt collection, 1067685, Taking/threatening an illegal action, 
 Credit reporting, 1067009, Incorrect information on credit report, 
 Bank account or service, 1067184, Problems caused by my funds being low, 
 Debt collection, 1066550, Cont'd attempts collect debt not owed, 
 Debt collection, 1066834, Cont'd attempts collect debt not owed, 
 Student loan, 1067164, Can't repay my loan, 
 Credit reporting, 1068070, Incorrect information on credit report, 
 Mortgage, 1066307, Settlement process and costs, 
 Credit card, 1066528, Credit determination, 
 Credit reporting, 1062644, Incorrect information on credit report, 
 Credit reporting, 1062646, Incorrect information on credit report, 
 Consumer loan, 1062663, Problems when you are unable to pay, 
 Debt collection, 1063634, Cont'd attempts collect debt not owed, 
 Consumer loan, 1062776, Problems when you are unable to pay, 
 Debt collection, 1062921, False statements or representation, 
 Credit reporting, 1062603, Incorrect information on credit report, 
 Bank account or service, 1062848, Deposits and withdrawals, 
 Debt collection, 1062543, False statements or representation, 
 Consumer loan, 1061499, Managing the loan or lease, 
 Debt collection, 1062545, Improper contact or sharing of info, 
 Payday loan, 1062175, Can't contact lender, 
 Debt collection, 1058909, False statements or representation, 
 Debt collection, 1058908, False statements or representation, 
 Debt collection, 1059666, Cont'd attempts collect debt not owed, 
 Credit card, 1058506, Closing/Cancelling account, 
 Debt collection, 1058581, Disclosure verification of debt, 
 Credit card, 1058380, Late fee, 
 Debt collection, 1058435, Communication tactics, 
 Consumer loan, 1058410, Managing the loan or lease, 
 Credit card, 1058460, Transaction issue, 
 Debt collection, 1058436, Communication tactics, 
 Credit reporting, 1058226, Unable to get credit report/credit score, 
 Mortgage, 1056741, Other, 
 Consumer loan, 1058248, Managing the loan or lease, 
 Bank account or service, 1057145, Deposits and withdrawals, 
 Student loan, 1055733, Dealing with my lender or servicer, 
 Bank account or service, 1055371, Problems caused by my funds being low, 
 Debt collection, 1055533, Improper contact or sharing of info, 
 Credit card, 1053236, Rewards, 
 Student loan, 1053542, Dealing with my lender or servicer, 
 Credit reporting, 1053643, Incorrect information on credit report, 
 Mortgage, 1053665, Other, 
 Credit card, 1053764, Billing statement, 
 Payday loan, 1053842, Charged fees or interest I didn't expect, 
 Bank account or service, 1054619, Deposits and withdrawals, 
 Credit reporting, 1052638, Incorrect information on credit report, 
 Bank account or service, 1052934, Problems caused by my funds being low, 
 Debt collection, 1051020, Cont'd attempts collect debt not owed, 
 Student loan, 1051587, Dealing with my lender or servicer, 
 Credit reporting, 1051355, Incorrect information on credit report, 
 Consumer loan, 1052070, Problems when you are unable to pay, 
 Credit card, 1052711, Customer service / Customer relations, 
 Credit reporting, 1052721, Unable to get credit report/credit score, 
 Student loan, 1050561, Can't repay my loan, 
 Debt collection, 1050623, Cont'd attempts collect debt not owed, 
 Credit card, 1049331, Privacy, 
 Bank account or service, 1050147, Deposits and withdrawals, 
 Credit card, 1048476, Other, 
 Credit reporting, 1048680, Unable to get credit report/credit score, 
 Credit card, 1048711, APR or interest rate, 
 Credit card, 1048296, Other, 
 Credit card, 1048323, Payoff process, 
 Credit reporting, 1046880, Incorrect information on credit report, 
 Credit card, 1047298, Late fee, 
 Credit reporting, 1046879, Incorrect information on credit report, 
