 Debt collection, 1112011, Cont'd attempts collect debt not owed, 
 Credit reporting, 1111292, Credit reporting company's investigation, 
 Credit reporting, 1109795, Incorrect information on credit report, 
 Credit reporting, 1109671, Credit reporting company's investigation, 
 Credit reporting, 1109917, Incorrect information on credit report, 
 Credit reporting, 1110156, Incorrect information on credit report, 
 Credit reporting, 1111293, Credit reporting company's investigation, 
 Credit reporting, 1110069, Credit reporting company's investigation, 
 Credit reporting, 1109388, Credit reporting company's investigation, 
 Credit reporting, 1109383, Credit reporting company's investigation, 
 Debt collection, 1107388, Taking/threatening an illegal action, 
 Debt collection, 1106036, Improper contact or sharing of info, 
 Credit reporting, 1102230, Incorrect information on credit report, 
 Consumer loan, 1102580, Problems when you are unable to pay, 
 Debt collection, 1104072, Cont'd attempts collect debt not owed, 
 Credit reporting, 1099932, Incorrect information on credit report, 
 Debt collection, 1100079, False statements or representation, 
 Credit card, 1097539, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1097489, Unable to get credit report/credit score, 
 Credit reporting, 1097207, Incorrect information on credit report, 
 Debt collection, 1097272, Cont'd attempts collect debt not owed, 
 Debt collection, 1094877, Cont'd attempts collect debt not owed, 
 Debt collection, 1094039, Disclosure verification of debt, 
 Credit card, 1094473, Rewards, 
 Student loan, 1091438, Can't repay my loan, 
 Money transfers, 1092754, Other transaction issues, 
 Debt collection, 1091553, Cont'd attempts collect debt not owed, 
 Credit reporting, 1092174, Incorrect information on credit report, 
 Credit reporting, 1091551, Improper use of my credit report, 
 Credit card, 1091817, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1092578, Cont'd attempts collect debt not owed, 
 Debt collection, 1087260, Taking/threatening an illegal action, 
 Payday loan, 1087566, Charged fees or interest I didn't expect, 
 Debt collection, 1087634, False statements or representation, 
 Debt collection, 1091015, Communication tactics, 
 Credit card, 1090717, Identity theft / Fraud / Embezzlement, 
 Credit card, 1086641, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1086642, Cont'd attempts collect debt not owed, 
 Credit reporting, 1086644, Incorrect information on credit report, 
 Credit card, 1086637, Identity theft / Fraud / Embezzlement, 
 Credit card, 1086639, Identity theft / Fraud / Embezzlement, 
 Debt collection, 1086640, Cont'd attempts collect debt not owed, 
 Credit reporting, 1086643, Incorrect information on credit report, 
 Credit card, 1086638, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1086706, Incorrect information on credit report, 
 Credit reporting, 1085376, Unable to get credit report/credit score, 
 Bank account or service, 1085807, Deposits and withdrawals, 
 Credit card, 1085266, Forbearance / Workout plans, 
 Credit reporting, 1084524, Unable to get credit report/credit score, 
 Credit card, 1084558, Payoff process, 
 Debt collection, 1083113, Improper contact or sharing of info, 
 Credit reporting, 1084523, Unable to get credit report/credit score, 
 Credit reporting, 1082715, Incorrect information on credit report, 
 Consumer loan, 1082532, Problems when you are unable to pay, 
 Mortgage, 1082642, Settlement process and costs, 
 Credit reporting, 1079153, Incorrect information on credit report, 
 Credit reporting, 1079154, Incorrect information on credit report, 
 Credit reporting, 1079152, Incorrect information on credit report, 
 Bank account or service, 1080858, Deposits and withdrawals, 
 Debt collection, 1077297, False statements or representation, 
 Payday loan, 1077977, Applied for loan/did not receive money, 
 Debt collection, 1078335, False statements or representation, 
 Bank account or service, 1077062, Deposits and withdrawals, 
 Debt collection, 1077010, Cont'd attempts collect debt not owed, 
 Credit reporting, 1076437, Incorrect information on credit report, 
 Debt collection, 1076278, Taking/threatening an illegal action, 
 Credit card, 1074197, Advertising and marketing, 
 Mortgage, 1075024, Other, 
 Consumer loan, 1075281, Problems when you are unable to pay, 
 Credit reporting, 1071744, Unable to get credit report/credit score, 
 Debt collection, 1071395, Disclosure verification of debt, 
 Consumer loan, 1071639, Problems when you are unable to pay, 
 Student loan, 1072475, Can't repay my loan, 
 Credit reporting, 1072345, Credit reporting company's investigation, 
 Debt collection, 1069162, Cont'd attempts collect debt not owed, 
 Bank account or service, 1069936, Problems caused by my funds being low, 
 Credit reporting, 1068974, Incorrect information on credit report, 
 Debt collection, 1070442, Communication tactics, 
 Credit reporting, 1068975, Incorrect information on credit report, 
 Credit reporting, 1069776, Credit monitoring or identity protection, 
 Credit reporting, 1068973, Incorrect information on credit report, 
 Credit reporting, 1070507, Incorrect information on credit report, 
 Bank account or service, 1069789, Problems caused by my funds being low, 
 Debt collection, 1069163, Cont'd attempts collect debt not owed, 
 Credit card, 1069534, Payoff process, 
 Debt collection, 1068685, Communication tactics, 
 Credit reporting, 1068657, Credit reporting company's investigation, 
 Debt collection, 1068792, Cont'd attempts collect debt not owed, 
 Debt collection, 1069156, Cont'd attempts collect debt not owed, 
 Debt collection, 1068661, Disclosure verification of debt, 
 Credit reporting, 1068308, Incorrect information on credit report, 
 Debt collection, 1067772, Cont'd attempts collect debt not owed, 
 Debt collection, 1066796, Disclosure verification of debt, 
 Debt collection, 1067142, Disclosure verification of debt, 
 Debt collection, 1067993, Cont'd attempts collect debt not owed, 
 Debt collection, 1066926, Cont'd attempts collect debt not owed, 
 Debt collection, 1067069, Communication tactics, 
 Credit reporting, 1064469, Incorrect information on credit report, 
 Debt collection, 1065428, False statements or representation, 
 Debt collection, 1065627, Communication tactics, 
 Credit reporting, 1064159, Incorrect information on credit report, 
 Debt collection, 1064063, Improper contact or sharing of info, 
 Credit reporting, 1064158, Incorrect information on credit report, 
 Credit card, 1062140, Other, 
 Debt collection, 1061447, Disclosure verification of debt, 
 Credit reporting, 1061570, Incorrect information on credit report, 
 Debt collection, 1061305, Improper contact or sharing of info, 
 Credit reporting, 1062855, Incorrect information on credit report, 
 Student loan, 1061332, Dealing with my lender or servicer, 
 Credit card, 1060309, Billing disputes, 
 Debt collection, 1059582, Communication tactics, 
 Debt collection, 1058625, Cont'd attempts collect debt not owed, 
 Debt collection, 1058399, Cont'd attempts collect debt not owed, 
 Student loan, 1058267, Dealing with my lender or servicer, 
 Credit reporting, 1053442, Incorrect information on credit report, 
 Credit reporting, 1052441, Incorrect information on credit report, 
 Credit reporting, 1054646, Incorrect information on credit report, 
 Credit reporting, 1052736, Incorrect information on credit report, 
 Consumer loan, 1052854, Problems when you are unable to pay, 
 Credit reporting, 1050925, Incorrect information on credit report, 
 Debt collection, 1051920, Cont'd attempts collect debt not owed, 
 Consumer loan, 1052014, Problems when you are unable to pay, 
 Debt collection, 1052682, Taking/threatening an illegal action, 
 Debt collection, 1052681, Taking/threatening an illegal action, 
 Consumer loan, 1048739, Shopping for a loan or lease, 
 Debt collection, 1048751, Cont'd attempts collect debt not owed, 
 Debt collection, 1048919, False statements or representation, 
 Debt collection, 1049294, Communication tactics, 
 Payday loan, 1049562, Received a loan I didn't apply for, 
 Credit card, 1049644, Credit determination, 
 Debt collection, 1050207, Cont'd attempts collect debt not owed, 
 Bank account or service, 1048065, Problems caused by my funds being low, 
 Debt collection, 1048108, Cont'd attempts collect debt not owed, 
 Consumer loan, 1048261, Managing the loan or lease, 
 Debt collection, 1046585, Communication tactics, 
 Credit reporting, 1047657, Incorrect information on credit report, 
 Credit reporting, 1047656, Incorrect information on credit report, 
 Debt collection, 1047673, Taking/threatening an illegal action, 
 Debt collection, 1044777, Disclosure verification of debt, 
 Debt collection, 1044778, Disclosure verification of debt, 
 Payday loan, 1045062, Charged fees or interest I didn't expect, 
 Bank account or service, 1045617, Deposits and withdrawals, 
 Bank account or service, 1044573, Deposits and withdrawals, 
 Payday loan, 1044574, Can't stop charges to bank account, 
 Credit card, 1042240, Transaction issue, 
 Payday loan, 1042707, Can't contact lender, 
 Credit card, 1040457, Credit determination, 
 Debt collection, 1040635, Cont'd attempts collect debt not owed, 
 Credit card, 1040750, Billing disputes, 
 Credit reporting, 1038320, Incorrect information on credit report, 
 Debt collection, 1038581, Cont'd attempts collect debt not owed, 
 Debt collection, 1038828, Communication tactics, 
 Student loan, 1039179, Can't repay my loan, 
 Consumer loan, 1038040, Problems when you are unable to pay, 
 Credit reporting, 1038112, Incorrect information on credit report, 
 Credit reporting, 1037844, Incorrect information on credit report, 
 Debt collection, 1036187, Taking/threatening an illegal action, 
 Credit reporting, 1036271, Incorrect information on credit report, 
 Credit card, 1036317, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 1037095, Incorrect information on credit report, 
 Credit reporting, 1037331, Incorrect information on credit report, 
 Money transfers, 1035049, Incorrect/missing disclosures or info, 
 Credit reporting, 1034762, Credit reporting company's investigation, 
 Credit reporting, 1034763, Incorrect information on credit report, 
 Payday loan, 1034908, Can't contact lender, 
 Debt collection, 1035355, Taking/threatening an illegal action, 
 Debt collection, 1032210, Improper contact or sharing of info, 
 Consumer loan, 1033910, Managing the loan or lease, 
 Debt collection, 1029997, Communication tactics, 
 Debt collection, 1032150, Taking/threatening an illegal action, 
 Credit reporting, 1030312, Incorrect information on credit report, 
 Consumer loan, 1030309, Problems when you are unable to pay, 
 Student loan, 1030844, Dealing with my lender or servicer, 
 Bank account or service, 1031170, Deposits and withdrawals, 
 Credit reporting, 1028104, Incorrect information on credit report, 
 Debt collection, 1028151, Taking/threatening an illegal action, 
 Debt collection, 1029310, False statements or representation, 
 Credit card, 1031472, Identity theft / Fraud / Embezzlement, 
 Consumer loan, 1027779, Managing the loan or lease, 
 Credit reporting, 1027790, Unable to get credit report/credit score, 
 Bank account or service, 1026834, Deposits and withdrawals, 
 Credit card, 1027009, Billing disputes, 
 Debt collection, 1027128, Communication tactics, 
 Bank account or service, 1025760, Deposits and withdrawals, 
 Debt collection, 1026030, Cont'd attempts collect debt not owed, 
 Debt collection, 1026172, Communication tactics, 
 Debt collection, 1024104, Taking/threatening an illegal action, 
 Debt collection, 1024118, Cont'd attempts collect debt not owed, 
 Debt collection, 1024455, Taking/threatening an illegal action, 
 Debt collection, 1025325, Disclosure verification of debt, 
 Credit reporting, 1023127, Incorrect information on credit report, 
 Student loan, 1020999, Can't repay my loan, 
 Debt collection, 1020842, Cont'd attempts collect debt not owed, 
 Money transfers, 1019093, Other transaction issues, 
 Credit reporting, 1019295, Incorrect information on credit report, 
 Credit reporting, 1019352, Credit monitoring or identity protection, 
 Payday loan, 1018662, Charged fees or interest I didn't expect, 
 Bank account or service, 1017413, Deposits and withdrawals, 
 Debt collection, 1016195, Disclosure verification of debt, 
 Bank account or service, 1013944, Problems caused by my funds being low, 
 Credit reporting, 1014270, Incorrect information on credit report, 
 Debt collection, 1014455, Taking/threatening an illegal action, 
 Debt collection, 1014454, Taking/threatening an illegal action, 
 Credit card, 1014509, Other fee, 
 Credit reporting, 1014658, Unable to get credit report/credit score, 
 Credit reporting, 1014657, Unable to get credit report/credit score, 
 Debt collection, 1014832, Cont'd attempts collect debt not owed, 
 Student loan, 1013003, Can't repay my loan, 
 Consumer loan, 1013122, Managing the loan or lease, 
 Credit reporting, 1013175, Incorrect information on credit report, 
 Debt collection, 1011960, Taking/threatening an illegal action, 
 Credit reporting, 1013633, Credit reporting company's investigation, 
 Credit reporting, 1013634, Incorrect information on credit report, 
 Credit reporting, 1013640, Incorrect information on credit report, 
 Credit reporting, 1013663, Incorrect information on credit report, 
 Debt collection, 1012525, Cont'd attempts collect debt not owed, 
 Credit reporting, 1012520, Unable to get credit report/credit score, 
 Debt collection, 1012749, Communication tactics, 
 Debt collection, 1012884, Communication tactics, 
 Credit reporting, 1009661, Credit reporting company's investigation, 
