 Credit card, 995170, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 995972, Incorrect information on credit report, 
 Debt collection, 994676, Taking/threatening an illegal action, 
 Debt collection, 994675, Taking/threatening an illegal action, 
 Bank account or service, 993653, Deposits and withdrawals, 
 Mortgage, 993738, Settlement process and costs, 
 Student loan, 993948, Dealing with my lender or servicer, 
 Credit card, 992088, Transaction issue, 
 Credit card, 992205, Credit determination, 
 Credit reporting, 992204, Credit reporting company's investigation, 
 Credit card, 994661, APR or interest rate, 
 Bank account or service, 990975, Deposits and withdrawals, 
 Debt collection, 991330, Cont'd attempts collect debt not owed, 
 Student loan, 990097, Dealing with my lender or servicer, 
 Consumer loan, 988934, Problems when you are unable to pay, 
 Credit reporting, 990216, Credit reporting company's investigation, 
 Credit reporting, 987665, Credit reporting company's investigation, 
 Student loan, 986960, Can't repay my loan, 
 Credit reporting, 987149, Credit monitoring or identity protection, 
 Credit reporting, 987589, Unable to get credit report/credit score, 
 Money transfers, 984646, Money was not available when promised, 
 Bank account or service, 984380, Using a debit or ATM card, 
 Debt collection, 982203, Cont'd attempts collect debt not owed, 
 Credit card, 982819, Advertising and marketing, 
 Debt collection, 982895, Cont'd attempts collect debt not owed, 
 Debt collection, 983244, Improper contact or sharing of info, 
 Credit reporting, 982080, Credit reporting company's investigation, 
 Credit reporting, 982079, Credit reporting company's investigation, 
 Credit card, 981066, Credit card protection / Debt protection, 
 Payday loan, 981103, Can't contact lender, 
 Credit card, 980548, APR or interest rate, 
 Debt collection, 980423, Cont'd attempts collect debt not owed, 
 Credit card, 980353, Identity theft / Fraud / Embezzlement, 
 Credit card, 978935, Credit line increase/decrease, 
 Credit reporting, 976984, Improper use of my credit report, 
 Credit reporting, 977162, Unable to get credit report/credit score, 
 Debt collection, 977217, Improper contact or sharing of info, 
 Credit card, 976914, Unsolicited issuance of credit card, 
 Credit card, 976882, APR or interest rate, 
 Mortgage, 976903, Credit decision / Underwriting, 
 Bank account or service, 976966, Deposits and withdrawals, 
 Credit reporting, 975590, Credit reporting company's investigation, 
 Debt collection, 976762, False statements or representation, 
 Debt collection, 975743, Cont'd attempts collect debt not owed, 
 Debt collection, 975961, Cont'd attempts collect debt not owed, 
 Debt collection, 975969, Cont'd attempts collect debt not owed, 
 Credit reporting, 976021, Incorrect information on credit report, 
 Credit reporting, 976020, Incorrect information on credit report, 
 Bank account or service, 976217, Deposits and withdrawals, 
 Credit reporting, 976351, Credit monitoring or identity protection, 
 Credit reporting, 972957, Incorrect information on credit report, 
 Bank account or service, 973580, Using a debit or ATM card, 
 Credit reporting, 973635, Incorrect information on credit report, 
 Credit reporting, 973634, Incorrect information on credit report, 
 Credit reporting, 973745, Incorrect information on credit report, 
 Debt collection, 973843, Disclosure verification of debt, 
 Debt collection, 975139, Disclosure verification of debt, 
 Debt collection, 975145, False statements or representation, 
 Debt collection, 971229, Cont'd attempts collect debt not owed, 
 Debt collection, 971230, Cont'd attempts collect debt not owed, 
 Credit reporting, 971550, Incorrect information on credit report, 
 Bank account or service, 973057, Problems caused by my funds being low, 
