 Credit card, 1097558, Billing disputes, 
 Debt collection, 1093761, Improper contact or sharing of info, 
 Credit reporting, 1085099, Credit reporting company's investigation, 
 Student loan, 1086038, Dealing with my lender or servicer, 
 Credit card, 1084264, Late fee, 
 Credit card, 1084655, Payoff process, 
 Consumer loan, 1082299, Managing the loan or lease, 
 Credit reporting, 1074874, Incorrect information on credit report, 
 Credit reporting, 1074873, Credit reporting company's investigation, 
 Money transfers, 1071870, Other transaction issues, 
 Debt collection, 1068277, Cont'd attempts collect debt not owed, 
 Credit reporting, 1063498, Incorrect information on credit report, 
 Credit card, 1062077, Billing disputes, 
 Credit card, 1060833, Transaction issue, 
 Bank account or service, 1059744, Deposits and withdrawals, 
 Credit reporting, 1049967, Incorrect information on credit report, 
 Debt collection, 1046674, Communication tactics, 
 Credit reporting, 1041548, Credit reporting company's investigation, 
 Credit reporting, 1030320, Incorrect information on credit report, 
 Debt collection, 1026292, Taking/threatening an illegal action, 
 Bank account or service, 1025465, Deposits and withdrawals, 
 Student loan, 1022709, Dealing with my lender or servicer, 
 Consumer loan, 1019526, Managing the loan or lease, 
 Debt collection, 1018433, Cont'd attempts collect debt not owed, 
 Debt collection, 1015827, Improper contact or sharing of info, 
 Debt collection, 1009541, Cont'd attempts collect debt not owed, 
 Credit card, 1007845, Delinquent account, 
 Debt collection, 1007991, Disclosure verification of debt, 
 Debt collection, 1008338, Cont'd attempts collect debt not owed, 
 Money transfers, 1004775, Fraud or scam, 
 Credit reporting, 1001423, Unable to get credit report/credit score, 
 Credit reporting, 998990, Incorrect information on credit report, 
 Credit reporting, 995330, Incorrect information on credit report, 
 Credit reporting, 995332, Incorrect information on credit report, 
 Credit reporting, 995331, Incorrect information on credit report, 
 Credit reporting, 992272, Unable to get credit report/credit score, 
 Credit reporting, 981929, Incorrect information on credit report, 
 Consumer loan, 979683, Problems when you are unable to pay, 
 Debt collection, 970936, Improper contact or sharing of info, 
 Debt collection, 970937, Improper contact or sharing of info, 
 Credit reporting, 969752, Credit monitoring or identity protection, 
 Debt collection, 966582, Communication tactics, 
 Bank account or service, 959946, Using a debit or ATM card, 
 Mortgage, 957467, Settlement process and costs, 
 Credit reporting, 951425, Unable to get credit report/credit score, 
 Student loan, 952105, Dealing with my lender or servicer, 
 Credit reporting, 947481, Unable to get credit report/credit score, 
 Credit reporting, 941663, Incorrect information on credit report, 
 Credit card, 942614, Identity theft / Fraud / Embezzlement, 
 Debt collection, 936873, Cont'd attempts collect debt not owed, 
 Debt collection, 934465, Improper contact or sharing of info, 
 Credit reporting, 927666, Incorrect information on credit report, 
 Credit reporting, 927665, Incorrect information on credit report, 
 Credit reporting, 927667, Incorrect information on credit report, 
 Debt collection, 925412, Improper contact or sharing of info, 
 Credit reporting, 923857, Incorrect information on credit report, 
 Credit reporting, 919213, Incorrect information on credit report, 
 Consumer loan, 915676, Taking out the loan or lease, 
 Payday loan, 913439, Charged fees or interest I didn't expect, 
 Credit card, 913470, Billing statement, 
 Mortgage, 912504, Settlement process and costs, 
 Debt collection, 912843, Communication tactics, 
 Debt collection, 908241, Cont'd attempts collect debt not owed, 
 Money transfers, 904183, Money was not available when promised, 
 Credit card, 901627, Billing disputes, 
 Credit reporting, 895595, Incorrect information on credit report, 
 Credit card, 889425, Billing disputes, 
 Bank account or service, 889954, Problems caused by my funds being low, 
 Debt collection, 887366, Cont'd attempts collect debt not owed, 
 Consumer loan, 883685, Managing the loan or lease, 
 Student loan, 883847, Dealing with my lender or servicer, 
 Debt collection, 883651, Cont'd attempts collect debt not owed, 
 Student loan, 876676, Dealing with my lender or servicer, 
 Student loan, 874787, Dealing with my lender or servicer, 
 Bank account or service, 872243, Problems caused by my funds being low, 
 Credit card, 869146, Customer service / Customer relations, 
 Debt collection, 860282, Improper contact or sharing of info, 
 Debt collection, 860281, Improper contact or sharing of info, 
 Debt collection, 853844, Taking/threatening an illegal action, 
 Debt collection, 853845, Taking/threatening an illegal action, 
 Credit card, 850278, Billing disputes, 
 Debt collection, 821395, Cont'd attempts collect debt not owed, 
 Debt collection, 823205, Cont'd attempts collect debt not owed, 
 Bank account or service, 814872, Deposits and withdrawals, 
 Debt collection, 812695, Taking/threatening an illegal action, 
 Credit reporting, 803341, Unable to get credit report/credit score, 
 Credit reporting, 803342, Unable to get credit report/credit score, 
 Credit reporting, 802319, Credit reporting company's investigation, 
 Credit reporting, 791860, Incorrect information on credit report, 
 Credit reporting, 791391, Unable to get credit report/credit score, 
 Consumer loan, 790399, Managing the loan or lease, 
 Credit reporting, 785084, Incorrect information on credit report, 
 Debt collection, 783686, Cont'd attempts collect debt not owed, 
 Credit card, 768997, Identity theft / Fraud / Embezzlement, 
 Student loan, 757653, Dealing with my lender or servicer, 
 Student loan, 756046, Getting a loan, 
 Student loan, 748285, Dealing with my lender or servicer, 
 Consumer loan, 749968, Problems when you are unable to pay, 
 Student loan, 744594, Dealing with my lender or servicer, 
