 Credit reporting, 1109088, Unable to get credit report/credit score, 
 Debt collection, 1100332, Improper contact or sharing of info, 
 Credit card, 1098497, Billing disputes, 
 Debt collection, 1097617, Cont'd attempts collect debt not owed, 
 Debt collection, 1095597, False statements or representation, 
 Credit card, 1092543, Other, 
 Credit card, 1091202, Delinquent account, 
 Bank account or service, 1090686, Deposits and withdrawals, 
 Debt collection, 1086854, Improper contact or sharing of info, 
 Bank account or service, 1083281, Deposits and withdrawals, 
 Consumer loan, 1080243, Problems when you are unable to pay, 
 Bank account or service, 1077808, Deposits and withdrawals, 
 Credit reporting, 1079245, Unable to get credit report/credit score, 
 Debt collection, 1076831, Communication tactics, 
 Credit card, 1076220, Closing/Cancelling account, 
 Credit card, 1076111, Closing/Cancelling account, 
 Bank account or service, 1076282, Using a debit or ATM card, 
 Bank account or service, 1076074, Problems caused by my funds being low, 
 Credit reporting, 1071191, Unable to get credit report/credit score, 
 Bank account or service, 1072131, Deposits and withdrawals, 
 Debt collection, 1071280, Improper contact or sharing of info, 
 Debt collection, 1068742, Cont'd attempts collect debt not owed, 
 Debt collection, 1067190, Improper contact or sharing of info, 
 Debt collection, 1065822, Communication tactics, 
 Credit reporting, 1064027, Unable to get credit report/credit score, 
 Debt collection, 1061405, Cont'd attempts collect debt not owed, 
 Bank account or service, 1060897, Using a debit or ATM card, 
 Debt collection, 1061401, Cont'd attempts collect debt not owed, 
 Credit card, 1057036, Credit line increase/decrease, 
 Credit reporting, 1057281, Incorrect information on credit report, 
 Credit reporting, 1057283, Incorrect information on credit report, 
 Credit reporting, 1057282, Incorrect information on credit report, 
 Credit card, 1055955, Other, 
 Debt collection, 1053457, Communication tactics, 
 Debt collection, 1052733, Disclosure verification of debt, 
 Bank account or service, 1049923, Problems caused by my funds being low, 
 Bank account or service, 1050129, Deposits and withdrawals, 
 Consumer loan, 1044044, Problems when you are unable to pay, 
 Consumer loan, 1045668, Managing the loan or lease, 
 Student loan, 1041595, Can't repay my loan, 
 Debt collection, 1040873, Communication tactics, 
 Consumer loan, 1041083, Managing the loan or lease, 
 Credit card, 1038352, Other, 
 Debt collection, 1038615, Cont'd attempts collect debt not owed, 
 Debt collection, 1039149, Cont'd attempts collect debt not owed, 
 Debt collection, 1038899, Communication tactics, 
 Debt collection, 1038898, Communication tactics, 
 Debt collection, 1040527, Disclosure verification of debt, 
 Credit card, 1038002, Billing disputes, 
 Credit reporting, 1038063, Credit reporting company's investigation, 
 Payday loan, 1035333, Can't contact lender, 
 Consumer loan, 1036124, Managing the loan or lease, 
 Credit reporting, 1032184, Unable to get credit report/credit score, 
 Student loan, 1033004, Can't repay my loan, 
 Debt collection, 1035574, Disclosure verification of debt, 
 Debt collection, 1030881, Cont'd attempts collect debt not owed, 
 Debt collection, 1031574, Cont'd attempts collect debt not owed, 
 Credit card, 1028139, Transaction issue, 
 Debt collection, 1028933, Disclosure verification of debt, 
 Consumer loan, 1027693, Managing the loan or lease, 
 Student loan, 1026274, Dealing with my lender or servicer, 
