 Credit card, 1045369, Billing disputes, 
 Credit reporting, 1040647, Incorrect information on credit report, 
 Credit reporting, 1040648, Incorrect information on credit report, 
 Money transfers, 1038399, Other transaction issues, 
 Credit reporting, 1039914, Incorrect information on credit report, 
 Credit reporting, 1027703, Unable to get credit report/credit score, 
 Bank account or service, 1015180, Deposits and withdrawals, 
 Credit reporting, 1015355, Incorrect information on credit report, 
 Credit reporting, 999117, Incorrect information on credit report, 
 Credit reporting, 999116, Incorrect information on credit report, 
 Credit reporting, 999115, Incorrect information on credit report, 
 Student loan, 960398, Dealing with my lender or servicer, 
 Credit reporting, 938067, Incorrect information on credit report, 
 Debt collection, 926654, Cont'd attempts collect debt not owed, 
 Debt collection, 920844, Disclosure verification of debt, 
 Debt collection, 882005, Cont'd attempts collect debt not owed, 
 Debt collection, 882004, Cont'd attempts collect debt not owed, 
 Consumer loan, 848618, Taking out the loan or lease, 
 Credit reporting, 832281, Incorrect information on credit report, 
 Credit reporting, 819293, Credit monitoring or identity protection, 
 Credit reporting, 817508, Unable to get credit report/credit score, 
 Bank account or service, 737743, Deposits and withdrawals, 
 Debt collection, 708245, False statements or representation, 
 Credit reporting, 704784, Credit reporting company's investigation, 
 Credit reporting, 699365, Unable to get credit report/credit score, 
 Credit reporting, 679520, Incorrect information on credit report, 
 Credit card, 649225, Identity theft / Fraud / Embezzlement, 
 Credit card, 639458, Other, 
 Debt collection, 627589, Cont'd attempts collect debt not owed, 
 Credit reporting, 624450, Unable to get credit report/credit score, 
 Credit reporting, 595816, Incorrect information on credit report, 
 Consumer loan, 558266, Managing the loan or lease, 
 Consumer loan, 487715, Shopping for a loan or lease, 
 Credit reporting, 473620, Improper use of my credit report, 
 Consumer loan, 461654, Managing the loan or lease, 
 Credit reporting, 468529, Improper use of my credit report, 
 Mortgage, 411522, Settlement process and costs, 
 Credit reporting, 405671, Incorrect information on credit report, 
 Credit reporting, 391763, Incorrect information on credit report, 
 Credit reporting, 349973, Credit monitoring or identity protection, 
 Credit card, 343696, Other fee, 
 Consumer loan, 318746, Managing the loan or lease, 
 Credit reporting, 315339, Incorrect information on credit report, 
 Student loan, 265341, Repaying your loan, 
 Credit card, 190715, Credit reporting, 
 Credit reporting, 182411, Credit reporting company's investigation, 
 Credit reporting, 182410, Credit reporting company's investigation, 
 Student loan, 130505, Repaying your loan, 
 Bank account or service, 126580, Problems caused by my funds being low, 
 Student loan, 122447, Repaying your loan, 
 Student loan, 110444, Repaying your loan, 
 Credit card, 109675, Credit line increase/decrease, 
 Credit card, 109724, Credit line increase/decrease, 
 Credit card, 109725, Closing/Cancelling account, 
 Credit card, 61671, Billing disputes, 
 Credit card, 44630, Collection debt dispute, 
 Student loan, 34646, Problems when you are unable to pay, 
 Credit card, 27324, APR or interest rate, 
